Name	GS	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE
POSITIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY INVOLVED IN MITOTIC CELL CYCLE%GO%GO:0051437	POSITIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY INVOLVED IN MITOTIC CELL CYCLE%GO%GO:0051437		69	1.63109858	5.5740297	0.01	0.01	0.419333333333333	6538	tags=87%, list=40%, signal=143%
HIV INFECTION%REACTOME%REACT_6185.6	HIV INFECTION%REACTOME%REACT_6185.6		192	1.02122581	3.5241322	0.01	0.01	0.566	7447	tags=89%, list=45%, signal=159%
ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GO%GO:0051303	ESTABLISHMENT OF CHROMOSOME LOCALIZATION%GO%GO:0051303		16	0.633616	1.6351447	0.01	0.01	0.953	3941	tags=75%, list=24%, signal=98%
MACROMOLECULE METHYLATION%GO%GO:0043414	MACROMOLECULE METHYLATION%GO%GO:0043414		92	0.99654896	3.3208511	0.01	0.01	0.975	6063	tags=65%, list=34%, signal=98%
TRNA AMINOACYLATION%GO%GO:0043039	TRNA AMINOACYLATION%GO%GO:0043039		44	0.54619485	1.6335418	0.01	0.01	0.958	7011	tags=95%, list=42%, signal=166%
HISTONE METHYLATION%GO%GO:0016571	HISTONE METHYLATION%GO%GO:0016571		38	0.5528658	1.6334018	0.01	0.01	0.958	5576	tags=68%, list=34%, signal=103%
MALE SEX DIFFERENTIATION%GO%GO:0046661	MALE SEX DIFFERENTIATION%GO%GO:0046661		41	0.5450668	1.6325568	0.01	0.01	0.959	4249	tags=49%, list=26%, signal=66%
G1 DNA DAMAGE CHECKPOINT%GO%GO:0044783	G1 DNA DAMAGE CHECKPOINT%GO%GO:0044783		70	1.6698135	5.717784	0.01	0.01	0.369333333333333	7016	tags=81%, list=43%, signal=141%
STEROL BIOSYNTHETIC PROCESS%GO%GO:0016126	STEROL BIOSYNTHETIC PROCESS%GO%GO:0016126		26	2.0802708	6.1435335	0.01	0.01	0.321333333333333	3895	tags=77%, list=24%, signal=101%
DOUBLE-STRAND BREAK REPAIR%GO%GO:0006302	DOUBLE-STRAND BREAK REPAIR%GO%GO:0006302		82	0.51869357	1.6312355	0.01	0.01	0.963	6758	tags=74%, list=41%, signal=125%
APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%REACT_6761.2	APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%REACT_6761.2		67	1.66933865	5.7237711	0.01	0.01	0.350333333333333	6538	tags=82%, list=40%, signal=135%
VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME%REACT_9453.2	VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME%REACT_9453.2		52	1.81019068	6.0522402	0.01	0.01	0.324333333333333	6538	tags=88%, list=40%, signal=146%
POSITIVE REGULATION OF DNA-DEPENDENT TRANSCRIPTION, ELONGATION%GO%GO:0032786	POSITIVE REGULATION OF DNA-DEPENDENT TRANSCRIPTION, ELONGATION%GO%GO:0032786		15	0.63133556	1.6302776	0.01	0.01	0.963	5139	tags=87%, list=31%, signal=126%
REGULATION OF MRNA PROCESSING%GO%GO:0050684	REGULATION OF MRNA PROCESSING%GO%GO:0050684		44	1.66302056	5.4582477	0.01	0.01	0.573666666666667	6927	tags=70%, list=32%, signal=103%
P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%REACT_1208.1	P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%REACT_1208.1		51	1.81748916	6.0402882	0.01	0.01	0.325	6538	tags=86%, list=40%, signal=142%
SIGNAL TRANSDUCTION INVOLVED IN DNA INTEGRITY CHECKPOINT%GO%GO:0072401	SIGNAL TRANSDUCTION INVOLVED IN DNA INTEGRITY CHECKPOINT%GO%GO:0072401		65	1.69517715	5.7556733	0.01	0.01	0.345333333333333	7016	tags=85%, list=43%, signal=147%
VIRAL REPRODUCTION%GO%GO:0016032	VIRAL REPRODUCTION%GO%GO:0016032		334	1.42229644	5.296575	0.01	0.01	0.683333333333333	7495	tags=87%, list=45%, signal=155%
ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GO%GO:0072655	ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GO%GO:0072655		46	0.54393905	1.6259884	0.01	0.01	0.979	7271	tags=96%, list=44%, signal=171%
MULTI-ORGANISM CELLULAR PROCESS%GO%GO:0044764	MULTI-ORGANISM CELLULAR PROCESS%GO%GO:0044764		336	1.4204369	5.2871178	0.01	0.01	0.684666666666667	7460	tags=86%, list=45%, signal=154%
SIGNAL TRANSDUCTION INVOLVED IN DNA DAMAGE CHECKPOINT%GO%GO:0072422	SIGNAL TRANSDUCTION INVOLVED IN DNA DAMAGE CHECKPOINT%GO%GO:0072422		65	1.69517715	5.7731959	0.01	0.01	0.337333333333333	7016	tags=85%, list=43%, signal=147%
TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY	TRNA CHARGING%HUMANCYC%TRNA-CHARGING-PWY		38	0.54518956	1.6254302	0.01	0.01	0.979	7525	tags=100%, list=46%, signal=183%
DNA ALKYLATION%GO%GO:0006305	DNA ALKYLATION%GO%GO:0006305		28	0.57225543	1.6251867	0.01	0.01	0.979	5088	tags=64%, list=31%, signal=93%
METHYLATION%GO%GO:0032259	METHYLATION%GO%GO:0032259		104	0.5140913	1.6243184	0.01	0.01	0.979	5576	tags=65%, list=34%, signal=98%
NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009124	NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GO%GO:0009124		17	0.6102791	1.623969	0.01	0.01	0.979	5034	tags=88%, list=31%, signal=127%
STABILIZATION OF P53%REACTOME%REACT_309.2	STABILIZATION OF P53%REACTOME%REACT_309.2		51	1.8168874	6.0391639	0.01	0.01	0.327666666666667	6538	tags=86%, list=40%, signal=142%
AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%REACT_6785.1	AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%REACT_6785.1		58	1.67444956	5.5899615	0.01	0.01	0.404333333333333	6538	tags=88%, list=40%, signal=145%
UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME%REACT_938.4	UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME%REACT_938.4		49	1.84235854	6.0887372	0.01	0.01	0.33	6538	tags=88%, list=40%, signal=145%
CELL CYCLE PHASE TRANSITION%GO%GO:0044770	CELL CYCLE PHASE TRANSITION%GO%GO:0044770		232	0.96680859	3.3807804	0.01	0.01	0.8975	6001	tags=66%, list=36%, signal=102%
DOUBLE-STRAND BREAK REPAIR%REACTOME%REACT_2054.4	DOUBLE-STRAND BREAK REPAIR%REACTOME%REACT_2054.4		21	0.5915675	1.6210577	0.01	0.01	0.981	6552	tags=90%, list=40%, signal=150%
AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME%REACT_20549.1	AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME%REACT_20549.1		51	1.8168874	6.0428258	0.01	0.01	0.328333333333333	6538	tags=86%, list=40%, signal=142%
TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GO%GO:0006418	TRNA AMINOACYLATION FOR PROTEIN TRANSLATION%GO%GO:0006418		42	0.5453223	1.6203454	0.01	0.01	0.982	7525	tags=100%, list=46%, signal=183%
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GO%GO:0006977	DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GO%GO:0006977		64	2.19796048	7.4700851	0.01	0.01	0.491	7016	tags=84%, list=43%, signal=146%
UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME%REACT_1614.4	UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME%REACT_1614.4		51	1.81748916	6.0045402	0.01	0.01	0.330666666666667	6538	tags=86%, list=40%, signal=142%
MITOTIC CELL CYCLE PHASE TRANSITION%GO%GO:0044772	MITOTIC CELL CYCLE PHASE TRANSITION%GO%GO:0044772		232	0.96680859	3.3746189	0.01	0.01	0.904	6001	tags=66%, list=36%, signal=102%
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC CELL CYCLE CHECKPOINT%GO%GO:0072413	SIGNAL TRANSDUCTION INVOLVED IN MITOTIC CELL CYCLE CHECKPOINT%GO%GO:0072413		64	2.19796048	7.4827439	0.01	0.01	0.486	7016	tags=84%, list=43%, signal=146%
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%REACT_2160.2	P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%REACT_2160.2		51	1.81748916	5.9846157	0.01	0.01	0.331333333333333	6538	tags=86%, list=40%, signal=142%
RNA POLYMERASE II TRANSCRIPTION INITIATION%REACTOME%REACT_1851.5	RNA POLYMERASE II TRANSCRIPTION INITIATION%REACTOME%REACT_1851.5		39	0.5395041	1.6180662	0.01	0.01	0.984	6767	tags=85%, list=41%, signal=143%
REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GO%GO:0030071	REGULATION OF MITOTIC METAPHASE/ANAPHASE TRANSITION%GO%GO:0030071		35	0.55193055	1.6179653	0.01	0.01	0.984	6089	tags=83%, list=37%, signal=131%
REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GO%GO:1902099	REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GO%GO:1902099		35	0.55193055	1.6173131	0.01	0.01	0.985	6089	tags=83%, list=37%, signal=131%
REGULATION OF CELLULAR AMINE METABOLIC PROCESS%GO%GO:0033238	REGULATION OF CELLULAR AMINE METABOLIC PROCESS%GO%GO:0033238		62	1.7413095	5.8840752	0.01	0.01	0.329333333333333	5189	tags=68%, list=31%, signal=98%
NUCLEUS ORGANIZATION%GO%GO:0006997	NUCLEUS ORGANIZATION%GO%GO:0006997		45	0.53805673	1.6155111	0.01	0.01	0.988	5730	tags=76%, list=35%, signal=115%
TRANSLATION%GO%GO:0006412	TRANSLATION%GO%GO:0006412		252	2.03971202	7.6289208	0.01	0.01	0.352	7634	tags=90%, list=46%, signal=166%
REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME%REACT_13464.2	REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME%REACT_13464.2		49	1.84341035	6.0545223	0.01	0.01	0.333	6538	tags=88%, list=40%, signal=145%
REGULATION OF CELLULAR AMINO ACID METABOLIC PROCESS%GO%GO:0006521	REGULATION OF CELLULAR AMINO ACID METABOLIC PROCESS%GO%GO:0006521		54	1.77718386	5.8963999	0.01	0.01	0.333	5189	tags=70%, list=31%, signal=102%
CELL AGING%GO%GO:0007569	CELL AGING%GO%GO:0007569		43	0.5350986	1.6149744	0.01	0.01	0.989	6521	tags=74%, list=40%, signal=123%
APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME%REACT_6871.2	APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME%REACT_6871.2		63	1.67440795	5.6377575	0.01	0.01	0.405	6538	tags=86%, list=40%, signal=141%
MITOTIC G1 DNA DAMAGE CHECKPOINT%GO%GO:0031571	MITOTIC G1 DNA DAMAGE CHECKPOINT%GO%GO:0031571		70	1.6698135	5.6913267	0.01	0.01	0.369	7016	tags=81%, list=43%, signal=141%
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC G1 DNA DAMAGE CHECKPOINT%GO%GO:0072431	SIGNAL TRANSDUCTION INVOLVED IN MITOTIC G1 DNA DAMAGE CHECKPOINT%GO%GO:0072431		64	1.69699983	5.7643193	0.01	0.01	0.348333333333333	7016	tags=84%, list=43%, signal=146%
RNA POLYMERASE II TRANSCRIPTION PRE-INITIATION AND PROMOTER OPENING%REACTOME%REACT_1655.5	RNA POLYMERASE II TRANSCRIPTION PRE-INITIATION AND PROMOTER OPENING%REACTOME%REACT_1655.5		39	0.5395041	1.6127702	0.01	0.01	0.99	6767	tags=85%, list=41%, signal=143%
CELLULAR PROTEIN COMPLEX DISASSEMBLY%GO%GO:0043624	CELLULAR PROTEIN COMPLEX DISASSEMBLY%GO%GO:0043624		95	2.9455611	10.9783495	0.01	0.01	0.2072	6794	tags=86%, list=41%, signal=146%
POSITIVE REGULATION OF CELL CYCLE ARREST%GO%GO:0071158	POSITIVE REGULATION OF CELL CYCLE ARREST%GO%GO:0071158		76	2.14180493	7.4158198	0.01	0.01	0.4855	7016	tags=83%, list=43%, signal=144%
BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS	BARD1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BARD1 SIGNALING EVENTS		28	1.12809331	3.31163	0.01	0.01	0.9875	5294	tags=68%, list=31%, signal=98%
HOST INTERACTIONS OF HIV FACTORS%REACTOME%REACT_6288.4	HOST INTERACTIONS OF HIV FACTORS%REACTOME%REACT_6288.4		121	1.46996091	5.2630021	0.01	0.01	0.727	7447	tags=89%, list=45%, signal=161%
HIV-1 TRANSCRIPTION INITIATION%REACTOME%REACT_6332.5	HIV-1 TRANSCRIPTION INITIATION%REACTOME%REACT_6332.5		39	0.5395041	1.6093074	0.01	0.01	0.993	6767	tags=85%, list=41%, signal=143%
PROTEIN FOLDING%REACTOME%REACT_16952.2	PROTEIN FOLDING%REACTOME%REACT_16952.2		47	2.1772902	7.1357171	0.01	0.01	0.68875	6520	tags=79%, list=40%, signal=130%
NEGATIVE REGULATION OF CELL CYCLE PROCESS%GO%GO:0010948	NEGATIVE REGULATION OF CELL CYCLE PROCESS%GO%GO:0010948		243	0.95779633	3.3462433	0.01	0.01	0.943	6656	tags=70%, list=40%, signal=116%
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GO%GO:0030330	DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GO%GO:0030330		81	1.57064036	5.443272	0.01	0.01	0.465666666666667	7016	tags=80%, list=43%, signal=139%
NUCLEOCYTOPLASMIC TRANSPORT%GO%GO:0006913	NUCLEOCYTOPLASMIC TRANSPORT%GO%GO:0006913		153	0.4925934	1.607465	0.01	0.01	0.994	6328	tags=71%, list=38%, signal=114%
MITOTIC SPINDLE CHECKPOINT%REACTOME%REACT_2137.2	MITOTIC SPINDLE CHECKPOINT%REACTOME%REACT_2137.2		18	0.60488856	1.6070284	0.01	0.01	0.994	5364	tags=89%, list=33%, signal=132%
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%REACT_115902.1	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%REACTOME%REACT_115902.1	Details ...	105	2.43853146	9.5205347	0.01	0.01	0.127	6421	tags=74%, list=17%, signal=89%
PROTEIN TARGETING TO ER%GO%GO:0045047	PROTEIN TARGETING TO ER%GO%GO:0045047	Details ...	104	2.44561697	9.5459225	0.01	0.01	0.09075	6421	tags=74%, list=17%, signal=89%
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GO%GO:0006614	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GO%GO:0006614	Details ...	103	2.44763231	9.5235558	0.01	0.01	0.097	6421	tags=74%, list=17%, signal=89%
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GO%GO:0072599	ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GO%GO:0072599	Details ...	105	2.4283926	9.4965966	0.01	0.01	0.06725	6421	tags=73%, list=17%, signal=88%
ASPARAGINE N-LINKED GLYCOSYLATION%REACTOME%REACT_22426.3	ASPARAGINE N-LINKED GLYCOSYLATION%REACTOME%REACT_22426.3	Details ...	82	1.18609004	4.9030347	0.01	0.01	0.003	3507	tags=66%, list=19%, signal=81%
COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GO%GO:0006613	COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GO%GO:0006613	Details ...	104	2.42281141	9.44597	0.01	0.01	0.1445	6421	tags=73%, list=17%, signal=88%
COLLAGEN BIOSYNTHESIS AND MODIFYING ENZYMES%REACTOME%REACT_121139.2	COLLAGEN BIOSYNTHESIS AND MODIFYING ENZYMES%REACTOME%REACT_121139.2	Details ...	62	0.6628774	2.7364285	0.01	0.01	0	2905	tags=56%, list=18%, signal=68%
PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GO%GO:0070972	PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GO%GO:0070972		113	2.35513788	9.2272124	0.01	0.01	0.17025	6421	tags=71%, list=17%, signal=85%
COLLAGEN FORMATION%REACTOME%REACT_120729.4	COLLAGEN FORMATION%REACTOME%REACT_120729.4		83	0.62492657	2.701956	0.01	0.01	0	2905	tags=53%, list=18%, signal=64%
MULTI-MULTICELLULAR ORGANISM PROCESS%GO%GO:0044706	MULTI-MULTICELLULAR ORGANISM PROCESS%GO%GO:0044706		56	0.64793986	2.6320295	0.01	0.01	0	2072	tags=45%, list=13%, signal=51%
FEMALE PREGNANCY%GO%GO:0007565	FEMALE PREGNANCY%GO%GO:0007565		46	0.6718401	2.5840416	0.01	0.01	0	2072	tags=50%, list=13%, signal=57%
PROTEIN N-LINKED GLYCOSYLATION VIA ASPARAGINE%GO%GO:0018279	PROTEIN N-LINKED GLYCOSYLATION VIA ASPARAGINE%GO%GO:0018279		90	1.1395166	4.7052622	0.01	0.01	0.005	4215	tags=63%, list=19%, signal=78%
METABOLISM OF STEROID HORMONES AND VITAMIN D%REACTOME%REACT_11057.4	METABOLISM OF STEROID HORMONES AND VITAMIN D%REACTOME%REACT_11057.4		25	1.37686047	4.3669032	0.01	0.01	0.27	1885	tags=44%, list=4%, signal=46%
PEPTIDYL-ASPARAGINE MODIFICATION%GO%GO:0018196	PEPTIDYL-ASPARAGINE MODIFICATION%GO%GO:0018196		91	1.1209304	4.608366	0.01	0.01	0.012	4215	tags=63%, list=19%, signal=77%
TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION%REACTOME%REACT_25046.1	TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION%REACTOME%REACT_25046.1		35	1.2789256	4.4884235	0.01	0.01	0.087	3121	tags=60%, list=19%, signal=74%
PROTEIN N-LINKED GLYCOSYLATION%GO%GO:0006487	PROTEIN N-LINKED GLYCOSYLATION%GO%GO:0006487		94	1.12272084	4.6505339	0.01	0.01	0.0045	4215	tags=62%, list=19%, signal=76%
STEROID HORMONES%REACTOME%REACT_15493.1	STEROID HORMONES%REACTOME%REACT_15493.1		25	1.37686047	4.3104596	0.01	0.01	0.295	1885	tags=44%, list=4%, signal=46%
PROTEIN TARGETING TO MEMBRANE%GO%GO:0006612	PROTEIN TARGETING TO MEMBRANE%GO%GO:0006612		133	1.64925122	6.7900368	0.01	0.01	0.00633333333333333	3932	tags=62%, list=17%, signal=75%
N-GLYCAN BIOSYNTHESIS%KEGG%HSA00510	N-GLYCAN BIOSYNTHESIS%KEGG%HSA00510		48	1.21674416	4.4997365	0.01	0.01	0.029	4886	tags=56%, list=14%, signal=65%
EXTRACELLULAR MATRIX ORGANIZATION%REACTOME%REACT_118779.4	EXTRACELLULAR MATRIX ORGANIZATION%REACTOME%REACT_118779.4		142	0.5212389	2.4697933	0.01	0.01	0	3000	tags=46%, list=18%, signal=56%
ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME%REACT_150180.2	ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME%REACT_150180.2		53	0.6080138	2.419587	0.01	0.01	0.001	2905	tags=55%, list=18%, signal=66%
POST-TRANSLATIONAL PROTEIN MODIFICATION%REACTOME%REACT_22161.3	POST-TRANSLATIONAL PROTEIN MODIFICATION%REACTOME%REACT_22161.3		166	0.93792767	4.1890392	0.01	0.01	0.2895	3507	tags=43%, list=19%, signal=52%
EXTRACELLULAR STRUCTURE ORGANIZATION%GO%GO:0043062	EXTRACELLULAR STRUCTURE ORGANIZATION%GO%GO:0043062		175	0.45502105	2.2451189	0.01	0.01	0.021	3000	tags=40%, list=18%, signal=48%
EXTRACELLULAR MATRIX ORGANIZATION%GO%GO:0030198	EXTRACELLULAR MATRIX ORGANIZATION%GO%GO:0030198		174	0.45628268	2.2057037	0.01	0.01	0.037	3000	tags=40%, list=18%, signal=49%
REGULATION OF MEGAKARYOCYTE DIFFERENTIATION%GO%GO:0045652	REGULATION OF MEGAKARYOCYTE DIFFERENTIATION%GO%GO:0045652		20	3.51333105	10.3569309	0.01	0.01	0.0566	3585	tags=85%, list=18%, signal=104%
POST-TRANSLATIONAL PROTEIN MODIFICATION%GO%GO:0043687	POST-TRANSLATIONAL PROTEIN MODIFICATION%GO%GO:0043687		173	0.9236396	4.114133	0.01	0.01	0.1435	3507	tags=42%, list=19%, signal=51%
ACTIVATION OF SIGNALING PROTEIN ACTIVITY INVOLVED IN UNFOLDED PROTEIN RESPONSE%GO%GO:0006987	ACTIVATION OF SIGNALING PROTEIN ACTIVITY INVOLVED IN UNFOLDED PROTEIN RESPONSE%GO%GO:0006987		61	0.50733393	2.159087	0.01	0.01	0.074	3104	tags=54%, list=19%, signal=66%
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE%GO%GO:0072594	ESTABLISHMENT OF PROTEIN LOCALIZATION TO ORGANELLE%GO%GO:0072594		182	1.50613439	6.3048835	0.01	0.01	0.0403333333333333	3895	tags=52%, list=17%, signal=62%
GLYCOPROTEIN BIOSYNTHETIC PROCESS%GO%GO:0009101	GLYCOPROTEIN BIOSYNTHETIC PROCESS%GO%GO:0009101		205	0.854568	3.890924	0.01	0.01	0.5405	4215	tags=35%, list=16%, signal=41%
PROTEIN GLYCOSYLATION%GO%GO:0006486	PROTEIN GLYCOSYLATION%GO%GO:0006486		169	0.89514443	3.9843879	0.01	0.01	0.3865	4215	tags=38%, list=16%, signal=44%
COLLAGEN METABOLIC PROCESS%GO%GO:0032963	COLLAGEN METABOLIC PROCESS%GO%GO:0032963		62	0.50940526	2.1363037	0.01	0.01	0.098	2905	tags=42%, list=18%, signal=51%
ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GO%GO:0030968	ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GO%GO:0030968		70	0.50598234	2.135482	0.01	0.01	0.099	3104	tags=53%, list=19%, signal=65%
KERATAN SULFATE METABOLIC PROCESS%GO%GO:0042339	KERATAN SULFATE METABOLIC PROCESS%GO%GO:0042339		30	0.589214	2.1233299	0.01	0.01	0.119	2935	tags=43%, list=18%, signal=53%
TIGHT JUNCTION INTERACTIONS%REACTOME%REACT_19373.1	TIGHT JUNCTION INTERACTIONS%REACTOME%REACT_19373.1		23	0.6356213	2.1072226	0.01	0.01	0.138	1625	tags=39%, list=10%, signal=43%
CELLULAR RESPONSE TO UNFOLDED PROTEIN%GO%GO:0034620	CELLULAR RESPONSE TO UNFOLDED PROTEIN%GO%GO:0034620		71	0.49744725	2.1051934	0.01	0.01	0.139	3104	tags=52%, list=19%, signal=64%
MACROMOLECULE GLYCOSYLATION%GO%GO:0043413	MACROMOLECULE GLYCOSYLATION%GO%GO:0043413		170	0.8931455	3.9403743	0.01	0.01	0.4295	4215	tags=38%, list=16%, signal=44%
GLYCOSYLATION%GO%GO:0070085	GLYCOSYLATION%GO%GO:0070085		172	0.88282973	3.9413137	0.01	0.01	0.4195	4215	tags=37%, list=16%, signal=44%
ECM-RECEPTOR INTERACTION%KEGG%HSA04512	ECM-RECEPTOR INTERACTION%KEGG%HSA04512		84	0.47373965	2.0795631	0.01	0.01	0.185	3056	tags=51%, list=19%, signal=63%
RESPONSE TO UNFOLDED PROTEIN%GO%GO:0006986	RESPONSE TO UNFOLDED PROTEIN%GO%GO:0006986		99	0.46247882	2.0737371	0.01	0.01	0.19	3104	tags=53%, list=19%, signal=64%
AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME%REACT_13796.2	AMINO ACID TRANSPORT ACROSS THE PLASMA MEMBRANE%REACTOME%REACT_13796.2		25	0.61204964	2.0569677	0.01	0.01	0.234	1100	tags=28%, list=7%, signal=30%
POSITIVE REGULATION OF NUCLEASE ACTIVITY%GO%GO:0032075	POSITIVE REGULATION OF NUCLEASE ACTIVITY%GO%GO:0032075		63	0.5001911	2.0506406	0.01	0.01	0.247	3130	tags=54%, list=19%, signal=66%
UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING	UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%UROKINASE-TYPE PLASMINOGEN ACTIVATOR (UPA) AND UPAR-MEDIATED SIGNALING		40	0.53760654	2.0489516	0.01	0.01	0.249	2386	tags=50%, list=14%, signal=58%
ER-NUCLEUS SIGNALING PATHWAY%GO%GO:0006984	ER-NUCLEUS SIGNALING PATHWAY%GO%GO:0006984		76	0.47460294	2.0474715	0.01	0.01	0.257	3104	tags=49%, list=19%, signal=60%
KERATAN SULFATE KERATIN METABOLISM%REACTOME%REACT_121288.2	KERATAN SULFATE KERATIN METABOLISM%REACTOME%REACT_121288.2		29	0.5791819	2.039693	0.01	0.01	0.274	2935	tags=41%, list=18%, signal=50%
VESICLE COATING%GO%GO:0006901	VESICLE COATING%GO%GO:0006901		32	1.1145334	3.8562631	0.01	0.01	0.5485	3058	tags=66%, list=19%, signal=80%
N-GLYCAN ANTENNAE ELONGATION IN THE MEDIAL TRANS-GOLGI%REACTOME%REACT_25208.1	N-GLYCAN ANTENNAE ELONGATION IN THE MEDIAL TRANS-GOLGI%REACTOME%REACT_25208.1		19	0.6508493	2.0363805	0.01	0.01	0.285	2295	tags=37%, list=14%, signal=43%
BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS	BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS		66	0.4888821	2.0358973	0.01	0.01	0.289	2989	tags=55%, list=18%, signal=66%
COLLAGEN FIBRIL ORGANIZATION%GO%GO:0030199	COLLAGEN FIBRIL ORGANIZATION%GO%GO:0030199		26	0.5879869	2.032238	0.01	0.01	0.297	2905	tags=46%, list=18%, signal=56%
COLLAGEN CATABOLIC PROCESS%GO%GO:0030574	COLLAGEN CATABOLIC PROCESS%GO%GO:0030574		59	0.49395853	2.0220914	0.01	0.01	0.323	2905	tags=41%, list=18%, signal=49%
