	Fetal_Gut	Immune_Bcell	Adult_UrinaryBladder	Adult_AdrenalGland	Immune_CD4	Fetal_Ovary	Adult_Colon	Fetal_Placenta	Adult_Esophagus	Fetal_Testis	Adult_FrontalCortex	Adult_GallBladder	Fetal_Brain	Adult_Heart	Adult_SpinalCord	Fetal_Heart	Adult_Kidney	Fetal_Liver	Adult_Retina	Adult_Liver	Immune_CD8	Adult_Rectum	Adult_Lung	Immune_Monocyte	Adult_Prostate	Adult_Ovary	Immune_NK	Adult_Pancreas	Immune_Platelet
RNA LOCALIZATION%GO%GO:0006403	1.4815962	1.7252123	0	0.82049865	2.1486764	1.813268	0	0	0	1.7555182	0	0	1.8134655	0	0	1.4301653	0	1.3554277	1.5423999	0	1.918533	0	0	1.2249987	0	1.5185238	2.0861454	1.2993642	0
HISTONE H4-K16 ACETYLATION%GO%GO:0043984	0.5228024	1.7231717	0	0	1.8130943	1.310011	0	0	0	0.8124131	0.6783116	0	0.99705577	0	0	1.3754162	0	0	1.3460907	0	1.8399991	0	0	0	0	1.0029615	1.5890024	1.0165855	0
REGULATION OF LYMPHOCYTE APOPTOTIC PROCESS%GO%GO:0070228	0.7424498	1.723041	0	0.7196398	1.8674476	0	1.1731734	0	0.8510967	0.6449482	0.5680663	0	0	0	0	0	0	0.53919715	0.84377825	0	1.5236098	0	0.66115654	1.4066988	0	0	1.737168	0.7344191	1.6801556
TOLL-LIKE RECEPTOR SIGNALING PATHWAY%KEGG%HSA04620	0	1.7226653	1.49439	0	1.7886567	0	0	0	0	0	1.0369252	0.98822814	0	0	1.0669018	0	0	0	0.9029041	0	1.7158915	0	0	2.0758445	1.2745016	0.86029345	1.7449627	0.9813063	1.834283
DNA STRAND ELONGATION%GO%GO:0022616	1.8657155	1.7217472	0	0	1.9473201	2.022559	0	0	0	1.8027126	0	0	1.2211095	0	0	1.9043342	0	2.0283673	0.7104005	0	1.6977248	0	0	1.87487	0	1.2441509	1.4978068	0	0
PROTEIN TARGETING TO MEMBRANE%GO%GO:0006612	1.4307901	1.7217066	0	1.1295805	1.3460274	1.4297081	0	2.484141	0	2.00335	0	0	1.1306298	0	0	1.6957663	0	2.3025458	0	0	1.6412218	0	0	0	0	1.3639957	0	2.143264	0
TELOMERE MAINTENANCE VIA TELOMERE LENGTHENING%GO%GO:0010833	1.5086161	1.7210526	0	0	1.9627633	1.7340007	0	0	0	1.6729975	0	0	0.7568036	0	0	1.5973228	0	1.766735	0.9351024	0	1.6455576	0	0	1.3834274	0	1.2905005	1.5079225	0.9603973	0
RIBONUCLEOPROTEIN COMPLEX ASSEMBLY%GO%GO:0022618	1.297878	1.7204611	0	0	2.1476321	1.8477002	0	0	0	1.875954	0	0	1.8566495	0	0	1.75407	0	1.5072856	1.4692627	0	1.7953874	0	0	1.2747442	0	1.2271667	1.5937653	1.445198	0
RNA POLYADENYLATION%GO%GO:0043631	0.90956885	1.7201023	0	0.81870246	1.7196797	1.5346683	0	0	0	1.5343623	0	0	0	0	0	1.5244868	0	0.9490476	1.4485527	0	1.8409325	0	0	1.1307291	0	1.3338006	1.2376602	1.1650729	0
DNA STRAND ELONGATION INVOLVED IN DNA REPLICATION%GO%GO:0006271	1.8658885	1.7190436	0	0	1.9353973	2.0230968	0	0	0	1.7929667	0	0	1.224062	0	0	1.8968146	0	2.0581222	0.7160513	0	1.692817	0	0	1.8709995	0	1.2390265	1.5443662	0	0
NATURAL KILLER CELL MEDIATED CYTOTOXICITY%KEGG%HSA04650	0	1.7168536	0	0	1.8830189	0	0	0	0	0	1.1497583	1.0418433	1.0878277	0	1.4642574	0	0	0	0.55378354	0	1.7604371	0	0	2.128645	1.1118382	0	2.4233012	0	2.5791156
VIRAL INFECTIOUS CYCLE%GO%GO:0019058	1.5328627	1.716337	0	0	1.3384376	1.6555173	0	2.3768847	0	2.2265294	0	0	1.5357016	0	0	1.9348646	0	2.331143	0	0	1.7018728	0	0	0	0	1.4895873	0	2.031122	0
EXPORT OF VIRAL RIBONUCLEOPROTEINS FROM NUCLEUS%REACTOME%REACT_6296.2	0	1.7156396	0	0	2.01955	1.8793492	0	1.6474022	0	1.5214843	0	0	0.77786547	0	0	1.0888044	0	0.74299216	1.4190251	0	1.7271137	0	0	1.5966733	0	1.8180178	1.7492576	1.6737019	0
IMMUNE RESPONSE-ACTIVATING SIGNAL TRANSDUCTION%GO%GO:0002757	0	1.7149562	1.153146	0	1.5835185	0	1.3555934	0	0	0	0.92830294	1.320775	0	0	1.1945809	0	0	0	0	0	1.599099	0	0	1.9023368	1.3429899	0.6140412	1.8729761	1.104449	1.9320116
HOMOLOGOUS RECOMBINATION REPAIR OF REPLICATION-INDEPENDENT DOUBLE-STRAND BREAKS%REACTOME%REACT_1587.3	1.4243273	1.712088	0	0	1.7468445	1.5397135	0	0	0	1.5386766	0	0	0	0	0	1.4720324	0	1.3518442	0	0	1.6881894	0	0	1.3074204	0	1.2865726	1.5657915	0.97766095	0
CD40%IOB%CD40	0	1.7119362	0	0	1.6479653	0	0	0	0	0	1.0002985	0	0.90221107	0	0.8659646	0	0	0	1.0474123	0	1.7649536	0	0	1.7612488	0.8435422	0.82179403	1.5934758	0.64454776	1.758559
RNA POLYMERASE I PROMOTER ESCAPE%REACTOME%REACT_1913.2	1.014593	1.7117549	0	1.2133999	1.9834493	1.4137528	0	0	0	1.3799824	0	0	0	0	0	1.0900649	0	0	0.66829616	0	1.6375715	0	0	0.85745627	0.87947994	1.2915128	1.1722132	0.91686875	0
AMINO ACID ACTIVATION%GO%GO:0043038	0	1.7113776	0	1.365457	1.8120813	1.6371082	0	0	0	0.98222405	1.2404883	0	0	0	0	1.4833848	0	1.2177498	1.5973232	0	1.465109	0	0	0	0	1.1031984	0	1.753237	0
DNA CATABOLIC PROCESS%GO%GO:0006308	1.0261072	1.7112504	0	0	1.8860548	1.4994475	0	0	0	1.5842452	0	0	0	0	0	1.5132637	0	1.0306921	1.0368385	0	1.7776084	0	0	0.9479194	0	1.0674057	1.0287799	0.91244274	0
RIBONUCLEOPROTEIN COMPLEX SUBUNIT ORGANIZATION%GO%GO:0071826	1.3516295	1.7106483	0	0	1.9882727	1.8315641	0	0	0	1.8175975	0	0	1.781374	0	0	1.7778336	0	1.3595735	1.4919634	0	1.7941587	0	0	1.1609137	0	1.2620348	1.5391874	1.4148257	0
RNA DEGRADATION%KEGG%HSA03018	0	1.7099048	0	0	2.16213	1.5829507	0	0	0	1.7531921	0	0	1.5355285	0	0	1.6118507	0	1.1103792	1.223698	0	1.6985497	0	0	1.4339203	0	1.113516	1.5877426	1.3469169	0
NEGATIVE REGULATION OF MITOSIS%GO%GO:0045839	0.69744384	1.7088742	0	0	1.6905892	1.5682989	0	0	0	1.3275348	0	0	1.3737717	0	0	1.2035325	0	1.0322729	0.9862615	0	1.3763461	0	0	0.9333575	0	1.5215367	1.1238606	1.0850822	0
REGULATION OF RESPONSE TO INTERFERON-GAMMA%GO%GO:0060330	0	1.7084192	0	0.80226636	1.7066061	0.6960932	1.0810875	0	0	0	0	1.0995576	0	0	0	0	0	0.67371386	0.58448625	0	1.6047292	0	0	1.2636195	1.1153201	1.1083945	1.3420678	1.4684188	0
NEUTROPHIL CHEMOTAXIS%GO%GO:0030593	0	1.7071257	1.6149848	0	1.1221279	0	1.66949	0	0.95965767	0	0	1.4118932	0	0	0.74472016	0	0	0	0	1.2413334	1.2649777	1.719648	1.5109651	2.1978874	1.2373204	0	2.087667	0.7092272	2.0460846
MRNA POLYADENYLATION%GO%GO:0006378	0.9250117	1.7054043	0	0.81528586	1.70298	1.5311158	0	0	0	1.5075687	0	0	0	0	0	1.5351232	0	0.9566456	1.437036	0	1.8345418	0	0	1.132014	0	1.3484454	1.2515178	1.1481528	0
SOMATIC CELL DNA RECOMBINATION%GO%GO:0016444	1.6831645	1.704992	0	0	1.5963626	1.7855613	0	0	0	1.6720124	0	0	0.9734838	0	0	1.5097233	0	1.2348292	0.85057193	0	1.5506439	0	0	0.9370319	0	1.0662	0.9774191	1.3179766	0
TRANSLATION%REACTOME%REACT_1014.4	1.6492922	1.704255	0	1.1274536	1.6050311	1.6470655	0	2.634175	0	2.1824205	0	0	1.1708341	0	0	1.8943608	0	2.643279	0	0	1.7853723	0	0	0	0	1.4098136	0	2.353891	0
HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIV-1 NEF: NEGATIVE EFFECTOR OF FAS AND TNF-ALPHA	0	1.7038537	1.6758921	0	1.9783405	0.8932582	0.95687485	0	0	0	0	0	0	0	0	0.8174163	0	0	0.5597753	0	1.8058231	0	0	1.564956	1.1840978	0.7442336	1.5932432	1.0297337	1.6016647
CONSTITUTIVE SIGNALING BY NOTCH1 PEST DOMAIN MUTANTS%REACTOME%REACT_160243.1	0	1.7030272	0	0.7344279	1.3201662	1.457709	0	0	0	1.2208169	0	1.0864508	0.5990279	0	0	1.0026457	0	0	1.2388327	0	1.5753888	0	0	1.52516	0	1.1604822	1.2518812	0.8532277	0
PROTEIN IMPORT INTO NUCLEUS%GO%GO:0006606	0.7054037	1.7010453	0	0.96329516	1.6816964	1.3200235	0	0	0	1.049178	0	0	1.0584905	0	0	1.0828521	0	0	1.4071952	0	1.3644186	0	0	0.813192	0	1.5456688	1.1449658	0.9316027	1.2390705
IMMUNE RESPONSE-REGULATING SIGNALING PATHWAY%GO%GO:0002764	0	1.6989844	1.1727657	0	1.5728782	0	1.3780502	0	0	0	0.89981097	1.4092568	0	0	1.2114663	0	0	0	0	0	1.5630409	0	0	1.9228294	1.3623636	0.5998824	1.9252416	1.1264184	1.9112065
BIOCARTA_MEF2D_PATHWAY%MSIGDB_C2%BIOCARTA_MEF2D_PATHWAY	0	1.698695	0	0	1.8954579	0.741374	0	0	0	0	0.9760635	0	0.82319766	0	0	0.9147809	0	0	0	0	1.5818135	0	0.87379825	1.8831259	0	0.6014916	1.8689246	0	1.1667117
U12 DEPENDENT SPLICING%REACTOME%REACT_1753.3	1.8103473	1.698336	0	0	2.2183192	2.116558	0	0	0	2.0006835	0	0	1.4601157	0	0	1.6191132	0	1.2614465	1.4938023	0	1.8048723	0	0	1.1759114	0	1.112311	2.3693235	1.141929	0
LEUKOCYTE ACTIVATION%GO%GO:0045321	0.7441858	1.6982555	1.2460747	0	1.5300201	0.5280839	1.2936187	0	0	0	0	1.3424754	0	0	0	0	0	0	0	0	1.472853	0	1.6001929	1.9175758	1.3037225	0.5810351	1.8841062	1.0582662	1.7363962
ANTIVIRAL MECHANISM BY IFN-STIMULATED GENES%REACTOME%REACT_115676.1	0	1.696676	0	0	1.8678582	1.3744885	0	0	0	1.4799815	0	0	1.2740093	0	0	0.90080774	0	0.9267104	1.1483756	0	1.6866429	0	0	1.2145734	0	1.7517335	1.4400281	1.214909	0
REGULATION OF MEGAKARYOCYTE DIFFERENTIATION%GO%GO:0045652	1.7912742	1.6951137	0	0	2.1659627	1.5540483	0	2.1970022	0	2.1239738	0	0	2.0369253	0	0	1.9055674	0	2.0934622	1.6227661	0	2.2375698	0	0	0	0	1.6394676	1.9309504	1.5005866	0
SOMATIC DIVERSIFICATION OF IMMUNE RECEPTORS VIA GERMLINE RECOMBINATION WITHIN A SINGLE LOCUS%GO%GO:0002562	1.6773196	1.6950619	0	0	1.6289136	1.7916657	0	0	0	1.7067142	0	0	0.9783076	0	0	1.5250299	0	1.2196802	0.827936	0	1.5351602	0	0	0.9435069	0	1.0663513	0.9778887	1.3247218	0
REGULATION OF DEFENSE RESPONSE TO VIRUS BY HOST%GO%GO:0050691	0	1.6948122	1.4192944	0.7627066	1.462314	0.79585934	0.6089518	0	0	0.9607731	0	0	0	0	0	0.931974	0	0	0.61705446	0	1.81434	0	1.4126275	1.6758752	1.2945725	1.335453	1.8186088	1.2435012	0
TOLL-LIKE RECEPTOR TLR6:TLR2 SIGNALING PATHWAY%GO%GO:0038124	0	1.6937855	1.4285963	0	1.589431	0.85371786	0.944568	0	0	0.7892479	0.89383453	0	0.96814567	0	0	0.8237692	0	0	0.86359936	0	1.7285223	0	0	1.7450018	1.3957824	1.0160735	1.3475673	1.1276531	1.0643593
MITOTIC RECOMBINATION%GO%GO:0006312	1.4291694	1.6937724	0	0	2.0150228	1.8255546	0	0	0	1.7122004	0	0	0.8777615	0	0	1.7424896	0	1.7052015	1.2126676	0	1.6069379	0	0	1.7410839	0	1.1592337	1.3668051	0	0
HOMOLOGOUS RECOMBINATION REPAIR%REACTOME%REACT_1874.3	1.4424981	1.6934507	0	0	1.757286	1.5354289	0	0	0	1.5264835	0	0	0	0	0	1.4956884	0	1.3479558	0	0	1.676617	0	0	1.2895644	0	1.2751367	1.5800973	0.993038	0
PROTEIN TARGETING TO NUCLEUS%GO%GO:0044744	0.7020132	1.693425	0	0.9764003	1.658251	1.3140513	0	0	0	1.0377222	0	0	1.0490537	0	0	1.0944513	0	0	1.3695388	0	1.366701	0	0	0.8178821	0	1.5332917	1.1493086	0.9336071	1.2438465
REGULATION OF DNA RECOMBINATION%GO%GO:0000018	1.4841243	1.6929891	0	1.0209733	1.636892	1.7589523	0	0	0	1.5841141	0	0	1.0010692	0	0	1.2878038	0	1.3296461	0.74950194	0	1.5394132	0	0	1.2372885	0	0.9888779	1.3443757	0.9024246	0
TRNA AMINOACYLATION%REACTOME%REACT_15482.3	0	1.6927927	0	1.3817917	1.7614607	1.646029	0	0	0	1.046914	1.3337052	0	0	0	0	1.4354265	0	1.2371039	1.5279078	0	1.4827634	0	0	0	0	1.1520082	0	1.7167063	0
NUCLEIC ACID TRANSPORT%GO%GO:0050657	1.483642	1.6926377	0	0	2.1159227	1.7921147	0	0	0	1.7638896	0	0	1.8089917	0	0	1.4074744	0	1.3783762	1.5561662	0	1.8820982	0	0	1.1276665	0	1.5237224	2.1126902	1.292536	0
TELOMERE MAINTENANCE VIA RECOMBINATION%GO%GO:0000722	1.2567929	1.692379	0	0	2.0027165	1.8339081	0	0	0	1.6075126	0	0	0.70649725	0	0	1.7062384	0	1.71934	1.1548477	0	1.6351182	0	0	1.6230496	0	1.065473	1.2975619	0	0
CYTOKINE-MEDIATED SIGNALING PATHWAY%GO%GO:0019221	0	1.692254	0	0	1.7230295	0.66055703	1.2367723	0	0	0	0	1.296069	0	0	0	0	0	0	0.7028931	0	1.4925648	0	1.5036471	1.8663086	1.3354226	1.1689769	1.8451924	1.1701053	0
IFN-ALPHA%IOB%IFN-ALPHA	0	1.6919024	1.4385012	0	1.8337085	0	1.1721215	0	0	0	0	0.9186588	0	0	0	0	0	0	0	0	1.7702491	0	0	1.7705015	1.4385715	1.1954765	1.6610839	1.2849362	1.4443144
B CELL DIFFERENTIATION%GO%GO:0030183	1.0197755	1.69161	1.0826244	0	1.2875173	1.0553582	0.94435394	0	0	0.7759777	0.84060895	1.5589914	0	0	0	0.748527	0	0	0.85344726	0	1.2181121	0	0	1.3792875	0.85470116	1.1741974	0.77091646	1.1937978	1.1821871
REGULATION OF DNA-DEPENDENT TRANSCRIPTION, ELONGATION%GO%GO:0032784	0.83015937	1.690429	0	1.063023	1.6980313	1.5810847	0	0	0	1.3676534	0	0	1.0705113	0	0	1.3354422	0	1.2060002	1.6365063	0	1.5858203	0	0	1.4452107	0	1.3886334	1.4938097	0.97718847	0
NUCLEOBASE-CONTAINING COMPOUND TRANSPORT%GO%GO:0015931	1.3909017	1.6897386	0	0.91243446	1.9775894	1.7533864	0	0	0	1.6968029	0	0	1.6803868	0	0	1.299829	0	1.5033741	1.5553486	0	1.8647367	0	0	1.1866136	0	1.4466716	1.9048566	1.2368759	0
ISG15 ANTIVIRAL MECHANISM%REACTOME%REACT_115831.1	0	1.689203	0	0	1.8816015	1.3876226	0	0	0	1.4568658	0	0	1.2727809	0	0	0.9039694	0	0.9206751	1.1340293	0	1.7189642	0	0	1.2320633	0	1.7377007	1.4588175	1.2111304	0
BIOCARTA_TNFR2_PATHWAY%MSIGDB_C2%BIOCARTA_TNFR2_PATHWAY	0	1.6885753	1.562948	0.51863426	2.0169134	0	0	0	0	0	0	0.84236914	0	0	0	0	0	0	0.73661643	0	1.7339404	0	0	1.6024337	1.2991385	0.86719966	1.627901	1.1760628	1.330961
REGULATION OF ANDROGEN RECEPTOR ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF ANDROGEN RECEPTOR ACTIVITY	0.74561495	1.6882914	0.8788037	0	1.7479898	1.5054921	0	0	0	1.2540746	0	0	1.5160893	0	0	1.5133662	0	0.7019213	1.1712624	0	1.6667311	0	0	1.5003165	0	1.2747973	1.5307409	1.1560647	0
IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GO%GO:0002429	0	1.687718	0	0	1.6481402	0	1.3731757	0	0	0	1.0277342	1.4187135	0.9367372	0	1.288381	0	0	0	0	0	1.6045685	0	0	1.7536279	1.2625666	0	1.8701323	1.0313377	2.2275758
TOLL-LIKE RECEPTOR 2 SIGNALING PATHWAY%GO%GO:0034134	0	1.6863493	1.3990597	0	1.5679322	0.86194694	0.9767921	0	0	0.74784315	0.8454731	0	0.923797	0	0	0.77721196	0	0	0.8189858	0	1.7324419	0	0	1.7839978	1.4146719	1.0224751	1.4017423	1.144595	1.0886767
MYD88-DEPENDENT TOLL-LIKE RECEPTOR SIGNALING PATHWAY%GO%GO:0002755	0	1.6857688	1.407094	0	1.5802867	0.88180166	0.88052154	0	0	0.7871968	0.8989174	0	0.9756098	0	0	0.8288718	0	0	0.8269002	0	1.7053015	0	0	1.7801465	1.2950706	0.93303275	1.3202032	1.1552778	1.0832525
PROTEIN LOCALIZATION TO CHROMOSOME%GO%GO:0034502	0	1.685554	0	0	1.5395912	1.4854473	0	0	0	1.6430081	0	0	0.8884195	0	0	1.1075922	0	1.1281527	1.1014093	0	1.4331877	0	0	1.4877442	0	1.2855666	1.8043506	0.6352507	0
SIGNALING EVENTS MEDIATED BY HDAC CLASS III%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY HDAC CLASS III	1.5856532	1.6852202	0	0	1.735298	1.5360487	0	1.6421107	0	1.9236486	0	0	1.6950736	0	0	1.8926268	0	1.7647707	1.3331449	0	1.6715826	0	0	0	0	1.5909425	1.428613	1.3827273	0
REGULATION OF INTERFERON-GAMMA-MEDIATED SIGNALING PATHWAY%GO%GO:0060334	0	1.6841356	0	0.67401767	1.695967	0.7409364	0.99825215	0	0	0	0	1.1780789	0	0	0	0	0	0.55703443	0.6391499	0	1.5549238	0	0	1.1712871	1.0414711	1.1881886	1.2677493	1.4241128	0.9510989
T CELL DIFFERENTIATION%GO%GO:0030217	0	1.6838726	1.0828152	0	1.9683825	0	0.56286824	0	0	0	0	1.0231289	0.7497181	0	0	0	0	0.6250693	0.5906585	0	1.5373156	0	1.5390779	1.5911218	1.1010554	0.65606046	1.9631122	0.7914793	1.2844069
COMPLEMENT AND COAGULATION CASCADES%KEGG%HSA04610	0	0	3.1070583	1.9745661	0	0	2.9794264	1.1537452	3.0296443	0	0	3.4961107	0	0	1.9086366	0	2.2656596	0	0	1.6784844	0	2.47841	3.002816	2.6226797	2.3973882	1.5146403	0	1.4713323	0
COMPLEMENT CASCADE%REACTOME%REACT_6932.5	0	0	2.873501	2.0054262	0	0	2.6777139	0	2.5026076	0	0	3.2479157	0	0	2.2987046	0	2.211838	0	0	1.9578784	0	2.1393251	2.6272597	2.5248296	2.2995243	1.5223264	0	1.5826705	0
COMPLEMENT ACTIVATION%GO%GO:0006956	0	0	2.7116308	1.9239826	0	0	2.6328588	0	2.3154404	0	0	2.942918	0	0	2.2732534	0	2.2700498	0	0	1.6917496	0	2.3072042	2.6937551	2.3441064	2.3066123	1.5701175	0	1.5844649	0
PROTEIN ACTIVATION CASCADE%GO%GO:0072376	0	0	2.6785805	1.9734266	0	0	2.6026034	0	2.400658	0	0	3.0072906	0	0	2.1509774	0	2.204847	0	0	1.4168233	0	2.2575665	2.7075202	2.4079154	2.3330693	1.3761662	0	1.6370329	0
HUMORAL IMMUNE RESPONSE%GO%GO:0006959	0	0	2.6467671	1.5681984	0	0	2.4531147	0	2.0691876	0	0	2.6885557	0	0	1.6367016	0	2.0603187	0	0	1.3739853	0	2.1657426	2.6342487	2.2736864	2.058401	1.3656192	0	1.4747468	0
BETA1 INTEGRIN CELL SURFACE INTERACTIONS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BETA1 INTEGRIN CELL SURFACE INTERACTIONS	1.2903203	0	2.6013548	1.2949855	0	0	2.7085626	2.0358973	1.9154336	0	0	3.3318048	0	0	1.1803787	1.0572108	1.761804	0	0	0	0	3.2897682	3.1313548	0	2.5360634	1.2327111	0	1.6119393	0
EXTRACELLULAR STRUCTURE ORGANIZATION%GO%GO:0043062	1.593146	0	2.572455	1.3605866	0	0.56673235	2.6791918	2.2451189	1.663068	0.7962998	0	3.4202774	0	0	0	1.133025	1.152889	0	0	0	0	2.4931324	3.0544155	0	2.6572447	1.093463	0	1.7064105	0
EXTRACELLULAR MATRIX ORGANIZATION%GO%GO:0030198	1.6166538	0	2.563168	1.373068	0	0.5534538	2.6669438	2.2057037	1.6581771	0.8003489	0	3.4148247	0	0	0	1.1273663	1.1404487	0	0	0	0	2.17248	3.029928	0	2.6592019	1.0795935	0	1.7211146	0
BIOCARTA_INTRINSIC_PATHWAY%MSIGDB_C2%BIOCARTA_INTRINSIC_PATHWAY	0	0	2.5567703	1.9451004	0	0	2.3692048	1.1375632	1.6469045	0	0	2.8467486	0	0.8904069	1.4374729	0	1.9405905	0	0	1.3440049	0	2.4620645	2.4852204	1.4590615	1.8295243	1.0990993	0	1.097751	0
CELL-SUBSTRATE JUNCTION ASSEMBLY%GO%GO:0007044	0	0	2.5548801	0.91470784	0	0	2.3440523	1.079506	1.6400685	0	0	1.7934858	0	0	1.4900129	1.1092952	0.9910954	0	0	0	0	2.549874	2.0102596	0	2.4330132	0.98248696	0	1.4323032	0
BIOCARTA_COMP_PATHWAY%MSIGDB_C2%BIOCARTA_COMP_PATHWAY	0	0	2.5483222	1.853467	0	0	2.48513	0	2.3122551	0	0	2.8671224	0	0	2.1443222	0	2.0161228	0	0	2.0374908	0	2.171195	2.3746762	2.411661	2.1982784	1.3665401	0	1.4266626	0
MUSCLE CONTRACTION%GO%GO:0006936	0	0	2.530647	0.8781487	0	0	2.1360445	1.0522819	2.9386096	0	0	2.3085537	0	2.6694489	0	1.8173044	0	0	0	0	0	2.3499575	1.4686885	0	2.412418	0.634598	0	0	1.5380312
EXTRACELLULAR MATRIX ORGANIZATION%REACTOME%REACT_118779.4	1.7397377	0	2.5174735	1.3587154	0	0.5538554	2.6361759	2.4697933	1.6508106	0.71245956	0	3.4400642	0	0	0	1.1139249	1.2213595	0	0	0	0	2.720624	3.1149893	0	2.563618	1.0206541	0	1.8013245	0
KERATINOCYTE DIFFERENTIATION%GO%GO:0030216	0	0	2.4718401	0	0	1.0823387	1.129216	0.99322146	3.041445	0	0	1.2537467	0.7497296	0	1.4966244	0	0.95320517	0	0	0	1.4222207	1.1955626	1.5851271	0	1.1402436	0.86733776	1.6716264	0.80346453	0
NEGATIVE REGULATION OF CELLULAR CARBOHYDRATE METABOLIC PROCESS%GO%GO:0010677	0	0.59614384	2.4327338	0.87056905	0.76337385	0	0	0	0	0	0.6927324	1.4114808	0.62816644	0	0.69386697	0	0	0	1.2696619	1.134128	0.8890475	0	0	1.1555171	0.97865814	1.102202	0	1.0863061	0.75571156
INITIAL TRIGGERING OF COMPLEMENT%REACTOME%REACT_8024.3	0	0	2.4283566	1.7274525	0	0	2.117719	0	2.4041014	0	0	2.710458	0	0	1.9568287	0	1.8699363	0	0	2.1001205	0	2.4117491	2.3392684	2.0715485	1.9719083	1.2609384	0	1.3082002	0
SMOOTH MUSCLE CONTRACTION%REACTOME%REACT_20558.2	1.8306292	0	2.4266257	0.9016226	0	0	2.2444298	0	1.7892058	0	0	2.711677	0	0	0	0.9884566	0	0	0	0	0	2.8162222	2.112241	0	2.1910133	0	0	0.77937394	2.0388055
MUSCLE SYSTEM PROCESS%GO%GO:0003012	0	0	2.4213195	0.9469749	0	0	2.102777	0	2.961861	0	0	2.2191033	0	2.4527779	0	1.7425259	0	0	0	0	0	1.893447	1.4727527	0	2.3182428	0.68061537	0	0	1.4638561
REGULATION OF PROTEIN PROCESSING%GO%GO:0070613	0	0	2.4004831	1.6114632	0	0	2.230752	0	1.9756734	0	0	2.907494	0	0	1.3719295	0	1.6166418	0	0	0.99725646	0	1.7043811	2.3697195	2.1562006	1.9056886	1.3761125	0	1.5710216	0
ECM-RECEPTOR INTERACTION%KEGG%HSA04512	1.0482987	0	2.3907566	1.2879233	0	0	2.6622288	2.0795631	1.5971584	0	0	3.1775832	0	0.98601454	1.5974846	0.97323304	1.3205187	0	0	0	0	2.968138	2.9855642	0	2.5929742	0.7981155	0	1.5567484	0
CELL-EXTRACELLULAR MATRIX INTERACTIONS%REACTOME%REACT_20649.1	0	0	2.3889794	1.4052284	0	0	2.2675943	0	0	0	0	2.398426	0	0	0	1.0827713	1.0225579	0	0	0	0	2.3784537	2.1514726	0	2.1258695	1.3332757	0	1.015215	1.8716241
CGMP EFFECTS%REACTOME%REACT_23767.1	1.64023	0	2.3846776	0.80344456	0	0	1.8606634	0	0.8652457	0	1.425691	2.0121186	1.3638178	1.6195661	1.0820161	0	0	0	1.3122048	0.87014437	0	1.5085658	0.9483518	0	1.9967234	1.0510296	0.78632575	1.0376079	1.8850418
EXTRACELLULAR MATRIX DISASSEMBLY%GO%GO:0022617	1.3254981	0	2.3821292	1.3159107	0	0	2.4226875	1.788074	1.8076746	0	0	3.3526828	0	1.0555911	0.89965683	0.8451391	1.5496143	0	0	0	0	2.892024	2.9813154	0	2.602114	0.85796726	0	1.9288764	0
REGULATION OF ACUTE INFLAMMATORY RESPONSE%GO%GO:0002673	0	0	2.3602583	1.8003452	0	0	2.1943772	0	1.9660438	0	0	2.8144028	0	0	1.5109868	0	1.7294763	0	0	1.3163345	0	1.6505284	2.1665316	2.2701547	1.7996906	1.3002871	0	1.5231377	0
SMOOTH MUSCLE CONTRACTION%GO%GO:0006939	1.4563837	0	2.354857	0.79273653	0	0	2.0768132	0	1.6433637	0	0	2.4064288	0	0	0.9845238	1.3644284	0	0	0	0	0	1.8121936	1.5240808	0	2.3047826	1.3680626	0	1.0221918	1.0497452
EPIDERMIS DEVELOPMENT%GO%GO:0008544	0	0	2.3543043	0.6294203	0	0.6374582	1.7672753	1.3109996	2.94281	0	0	1.7920803	0	0	1.283653	0.9140608	1.198925	0	0.53868926	0.9833296	0.8485532	2.3263028	2.2708774	0	1.7897689	0.807106	0	1.3788438	0
CELL JUNCTION ASSEMBLY%GO%GO:0034329	1.0655937	0	2.342426	0.9343354	0	0	2.3736646	1.5111899	1.2066778	0	1.1126925	1.7906853	0	0	1.7259043	1.3762859	1.1168131	0	0	0	0	1.9565178	1.7181783	0	2.3064365	1.1770695	0	1.1864126	1.3200945
BIOCARTA_AMI_PATHWAY%MSIGDB_C2%BIOCARTA_AMI_PATHWAY	0	0	2.2907116	1.6373917	0	0	2.2973785	1.4800801	1.370224	0	0	2.886522	0	1.0954157	1.2138323	0	2.1089325	0.8380772	0	1.0873382	0	2.1059916	2.5598772	1.190938	1.8372977	0.98539203	0	1.1397741	1.1253971
DITERPENOID METABOLIC PROCESS%GO%GO:0016101	1.1793579	0	2.2823534	1.2642988	0	0	2.0036113	0.9540087	2.2554157	0	0	1.9856131	0	0.9774302	1.3122193	0	2.5980601	1.7455442	1.0191151	2.5144575	0	1.7851617	1.955243	0	1.7789689	0.7147138	0	1.2047901	0
