	Fetal_Gut	Immune_Bcell	Adult_UrinaryBladder	Adult_AdrenalGland	Immune_CD4	Fetal_Ovary	Adult_Colon	Fetal_Placenta	Adult_Esophagus	Fetal_Testis	Adult_FrontalCortex	Adult_GallBladder	Fetal_Brain	Adult_Heart	Adult_SpinalCord	Fetal_Heart	Adult_Kidney	Fetal_Liver	Adult_Retina	Adult_Liver	Immune_CD8	Adult_Rectum	Adult_Lung	Immune_Monocyte	Adult_Prostate	Adult_Ovary	Immune_NK	Adult_Pancreas	Immune_Platelet
REGULATION OF ORNITHINE DECARBOXYLASE (ODC)%REACTOME%REACT_13565.2	0	0	0	0	1.8233194	1.659739	0	0	0	2.2372935	0	0	0	0	0	0	0	2.1495051	0	0	0	0	0	0	0	0	0	0	0
MITOTIC CELL CYCLE CHECKPOINT%GO%GO:0007093	0	0	0	0	1.8145317	1.6485333	0	0	0	1.7784148	0	0	0	0	0	0	0	1.739946	0	0	0	0	0	0	0	0	0	0	0
ORC1 REMOVAL FROM CHROMATIN%REACTOME%REACT_1156.2	0	0	0	0	1.8134431	1.7080135	0	0	0	2.1814296	0	0	0	0	0	1.7569469	0	2.2177873	0	0	0	0	0	0	0	0	0	0	0
ANAPHASE%GO%GO:0051322	0	0	0	0	1.8094872	1.7561858	0	0	0	1.7731147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MITOTIC G1-G1 S PHASES%REACTOME%REACT_21267.3	0	0	0	0	1.8089483	1.7421149	0	0	0	1.8873413	0	0	0	0	0	0	0	1.9986839	0	0	0	0	0	0	0	0	0	0	0
POSITIVE REGULATION OF CELL CYCLE ARREST%GO%GO:0071158	0	0	0	0	1.8078005	1.6110855	0	0	0	2.078987	0	0	0	0	0	1.7587947	0	1.9669526	0	0	0	0	0	0	0	0	0	0	0
PROTEASOME%KEGG%HSA03050	0	0	0	0	1.8067251	1.6942836	0	0	0	2.1986318	0	0	0	0	0	0	0	2.2601156	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF CELLULAR AMINO ACID METABOLIC PROCESS%GO%GO:0006521	0	0	0	0	1.8049285	1.6151539	0	0	0	2.1502092	0	0	0	0	0	0	0	2.1310368	0	0	0	0	0	0	0	0	0	0	0
INTERPHASE%GO%GO:0051325	0	0	0	0	1.8042836	1.6979488	0	0	0	1.9592727	0	0	0	0	0	1.8179584	0	2.0102992	0	0	0	0	0	0	0	0	0	0	0
DNA REPLICATION PRE-INITIATION%REACTOME%REACT_734.3	0	0	0	0	1.802049	1.7553813	0	0	0	2.1800983	0	0	0	0	0	1.7668427	0	2.209565	0	0	0	0	0	0	0	0	0	0	0
CXCR4%IOB%CXCR4	0	0	0	0	1.8018537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.820977	0	0	1.8078903	0	2.1790771
SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GO%GO:0072331	0	0	0	0	1.7970353	0	0	0	0	1.7966317	0	0	0	0	0	0	0	1.7667842	0	0	0	0	0	0	0	0	0	0	0
ACTIVATION OF ATR IN RESPONSE TO REPLICATION STRESS%REACTOME%REACT_6769.1	0	0	0	0	1.7956725	1.940052	0	0	0	1.8199472	0	0	0	0	0	0	0	0	0	0	1.6389877	0	0	0	0	0	0	0	0
MITOTIC M-M G1 PHASES%REACTOME%REACT_21300.3	0	0	0	0	1.7950423	1.7161975	0	0	0	1.8466032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SWITCHING OF ORIGINS TO A POST-REPLICATIVE STATE%REACTOME%REACT_2148.2	0	0	0	0	1.7944248	1.6926903	0	0	0	2.2187147	0	0	0	0	0	1.7578418	0	2.2190032	0	0	0	0	0	0	0	0	0	0	0
T CELL ACTIVATION%GO%GO:0042110	0	0	0	0	1.7914274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7207954	0	0	0	0	0	2.1437743	0	0
G1 S TRANSITION%REACTOME%REACT_1783.2	0	0	0	0	1.7906415	1.8143669	0	0	0	2.0331848	0	0	0	0	0	0	0	2.0992985	0	0	0	0	0	0	0	0	0	0	0
MITOTIC G1 DNA DAMAGE CHECKPOINT%GO%GO:0031571	0	0	0	0	1.7902216	1.6141864	0	0	0	2.0981357	0	0	0	0	0	0	0	1.9790046	0	0	0	0	0	0	0	0	0	0	0
SIGNAL TRANSDUCTION IN RESPONSE TO DNA DAMAGE%GO%GO:0042770	0	0	0	0	1.7871312	0	0	0	0	1.7941408	0	0	0	0	0	0	0	1.8640867	0	0	0	0	0	0	0	0	0	0	0
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR%GO%GO:0030330	0	0	0	0	1.7867993	1.6075532	0	0	0	1.9108524	0	0	0	0	0	0	0	1.9248664	0	0	0	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY INVOLVED IN MITOTIC CELL CYCLE%GO%GO:0051436	0	0	0	0	1.786465	1.6402526	0	0	0	2.0318973	0	0	0	0	0	0	0	1.9878519	0	0	0	0	0	0	0	0	0	0	0
SIGNAL TRANSDUCTION INVOLVED IN DNA INTEGRITY CHECKPOINT%GO%GO:0072401	0	0	0	0	1.7863731	1.6276911	0	0	0	2.1101654	0	0	0	0	0	0	0	2.0178168	0	0	0	0	0	0	0	0	0	0	0
OLFACTORY SIGNALING PATHWAY%REACTOME%REACT_15488.3	0	0	0	0	1.7861016	1.6670709	0	2.1852229	0	0	0	2.020409	0	0	1.8770317	0	1.7689804	1.9138501	0	0	0	0	0	0	0	0	0	0	2.5403545
M G1 TRANSITION%REACTOME%REACT_1725.3	0	0	0	0	1.783988	1.7475123	0	0	0	2.2012932	0	0	0	0	0	1.7562025	0	2.2247677	0	0	0	0	0	0	0	0	0	0	0
NUCLEOTIDE-EXCISION REPAIR, DNA GAP FILLING%GO%GO:0006297	0	0	0	0	1.7826856	1.8897527	0	0	0	1.7717915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MITOTIC DNA DAMAGE CHECKPOINT%GO%GO:0044773	0	0	0	0	1.7807887	1.6384616	0	0	0	2.1127634	0	0	0	0	0	0	0	1.9545085	0	0	0	0	0	0	0	0	0	0	0
G1 DNA DAMAGE CHECKPOINT%GO%GO:0044783	0	0	0	0	1.7803056	1.6322199	0	0	0	2.1203787	0	0	0	0	0	0	0	1.9651854	0	0	0	0	0	0	0	0	0	0	0
M-CSF%IOB%M-CSF	0	0	0	0	1.7735698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9665248	0	0	1.8063588	0	2.0032
SIGNAL TRANSDUCTION INVOLVED IN CELL CYCLE CHECKPOINT%GO%GO:0072395	0	0	0	0	1.7725588	0	0	0	0	2.055587	0	0	0	0	0	0	0	2.0479991	0	0	0	0	0	0	0	0	0	0	0
APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME%REACT_6871.2	0	0	0	0	1.7715367	1.6144936	0	0	0	2.082802	0	0	0	0	0	0	0	1.9404619	0	0	0	0	0	0	0	0	0	0	0
MITOTIC DNA INTEGRITY CHECKPOINT%GO%GO:0044774	0	0	0	0	1.7702714	1.6611559	0	0	0	2.0774083	0	0	0	0	0	0	0	1.8936769	0	0	0	0	0	0	0	0	0	0	0
APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%REACT_6761.2	0	0	0	0	1.7702403	1.6305795	0	0	0	2.09886	0	0	0	0	0	0	0	1.9943316	0	0	0	0	0	0	0	0	0	0	0
ACTIVATION OF THE MRNA UPON BINDING OF THE CAP-BINDING COMPLEX AND EIFS, AND SUBSEQUENT BINDING TO 43S%REACTOME%REACT_1258.3	0	0	0	0	1.7694193	1.7452668	0	2.2968266	0	2.2133436	0	0	0	0	0	1.992183	0	2.5558732	0	0	1.7150465	0	0	0	0	0	0	2.16723	0
ACTIVATION OF BH3-ONLY PROTEINS%REACTOME%REACT_697.4	0	0	0	0	1.7675065	0	0	0	0	0	1.7122906	0	1.9718446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0465717
REMOVAL OF LICENSING FACTORS FROM ORIGINS%REACTOME%REACT_207.3	0	0	0	0	1.7674239	1.7014457	0	0	0	2.1800494	0	0	0	0	0	1.7304115	0	2.1631317	0	0	0	0	0	0	0	0	0	0	0
AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME%REACT_6785.1	0	0	0	0	1.7656313	1.6235806	0	0	0	2.0242946	0	0	0	0	0	0	0	1.9420863	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF DNA REPLICATION%REACTOME%REACT_829.4	0	0	0	0	1.7641335	1.6851314	0	0	0	2.1876783	0	0	0	0	0	0	0	2.1721547	0	0	0	0	0	0	0	0	0	0	0
SIGNAL TRANSDUCTION INVOLVED IN DNA DAMAGE CHECKPOINT%GO%GO:0072422	0	0	0	0	1.7621927	1.6254401	0	0	0	2.094341	0	0	0	0	0	0	0	2.0534148	0	0	0	0	0	0	0	0	0	0	0
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC CELL CYCLE CHECKPOINT%GO%GO:0072413	0	0	0	0	1.7613989	1.6185182	0	0	0	2.1038244	0	0	0	0	0	1.736852	0	2.0235493	0	0	0	0	0	0	0	0	0	0	0
CYCLIN A:CDK2-ASSOCIATED EVENTS AT S PHASE ENTRY%REACTOME%REACT_9029.2	0	0	0	0	1.7610737	1.6708866	0	0	0	2.0969384	0	0	0	0	0	0	0	2.0682034	0	0	0	0	0	0	0	0	0	0	0
SIGNAL TRANSDUCTION INVOLVED IN MITOTIC G1 DNA DAMAGE CHECKPOINT%GO%GO:0072431	0	0	0	0	1.7578628	1.6135646	0	0	0	2.1303544	0	0	0	0	0	0	0	2.0204003	0	0	0	0	0	0	0	0	0	0	0
DNA DAMAGE RESPONSE, SIGNAL TRANSDUCTION BY P53 CLASS MEDIATOR RESULTING IN CELL CYCLE ARREST%GO%GO:0006977	0	0	0	0	1.7564882	1.6200631	0	0	0	2.0984657	0	0	0	0	0	1.7339777	0	2.0175786	0	0	0	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY%GO%GO:0051444	0	0	0	0	1.7561152	1.6487343	0	0	0	1.9896122	0	0	0	0	0	0	0	1.9012709	0	0	0	0	0	0	0	0	0	0	0
INTERPHASE OF MITOTIC CELL CYCLE%GO%GO:0051329	0	0	0	0	1.755404	1.7564229	0	0	0	1.9210843	0	0	0	0	0	1.789949	0	1.9659654	0	0	0	0	0	0	0	0	0	0	0
APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%REACT_6781.3	0	0	0	0	1.755137	1.6526659	0	0	0	2.0805154	0	0	0	0	0	0	0	2.0285113	0	0	0	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF LIGASE ACTIVITY%GO%GO:0051352	0	0	0	0	1.7525973	1.6460539	0	0	0	1.9804007	0	0	0	0	0	0	0	1.9198905	0	0	0	0	0	0	0	0	0	0	0
RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR	0	0	0	0	1.7520303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7409108	0	0	1.9310377	0	0	0	0	0
INTERLEUKIN-2 SIGNALING%REACTOME%REACT_27283.2	0	0	0	0	1.751759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9120114	0	0	1.8344225	0	2.3169615
CELL CYCLE PHASE%GO%GO:0022403	0	0	0	0	1.7509576	1.7085463	0	0	0	1.8179735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M PHASE%REACTOME%REACT_910.3	0	0	0	0	1.7498901	1.6535724	0	0	0	1.8090228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME%REACT_6850.1	0	0	0	0	1.7497879	1.6440113	0	0	0	2.0878372	0	0	0	0	0	0	0	1.9956213	0	0	0	0	0	0	0	0	0	0	0
ASSEMBLY OF THE PRE-REPLICATIVE COMPLEX%REACTOME%REACT_2243.4	0	0	0	0	1.7480786	1.6830459	0	0	0	2.2147563	0	0	0	0	0	1.7451835	0	2.1808991	0	0	0	0	0	0	0	0	0	0	0
CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME%REACT_111056.1	0	0	0	0	1.7467232	1.6367229	0	0	0	2.2105675	0	0	0	0	0	0	0	2.1112003	0	0	0	0	0	0	0	0	0	0	0
NEGATIVE REGULATION OF G1/S TRANSITION OF MITOTIC CELL CYCLE%GO%GO:2000134	0	0	0	0	1.7442648	0	0	0	0	1.8816221	0	0	0	0	0	1.7611308	0	1.8329564	0	0	0	0	0	0	0	0	0	0	0
POSITIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY INVOLVED IN MITOTIC CELL CYCLE%GO%GO:0051437	0	0	0	0	1.741867	1.6362319	0	0	0	2.0151079	0	0	0	0	0	0	0	1.9226899	0	0	0	0	0	0	0	0	0	0	0
CYCLIN E ASSOCIATED EVENTS DURING G1 S TRANSITION%REACTOME%REACT_1574.2	0	0	0	0	1.7417811	1.6776166	0	0	0	2.0660405	0	0	0	0	0	0	0	2.10171	0	0	0	0	0	0	0	0	0	0	0
ACTIVATION OF APC C AND APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%REACT_6954.2	0	0	0	0	1.741078	1.6577085	0	0	0	2.0874052	0	0	0	0	0	0	0	2.030069	0	0	0	0	0	0	0	0	0	0	0
TRANSLATION INITIATION COMPLEX FORMATION%REACTOME%REACT_1979.2	0	0	0	0	1.7381786	1.7301983	0	2.285221	0	2.1567085	0	0	0	0	0	1.9748056	0	2.5203843	0	0	1.7328695	0	0	0	0	0	0	2.135421	0
G1/S TRANSITION OF MITOTIC CELL CYCLE%GO%GO:0000082	0	0	0	0	1.7379481	1.7558633	0	0	0	1.9861463	0	0	0	0	0	0	0	2.0965044	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF APC C ACTIVATORS BETWEEN G1 S AND EARLY ANAPHASE%REACTOME%REACT_6837.2	0	0	0	0	1.737426	1.6816272	0	0	0	2.0307422	0	0	0	0	0	0	0	1.967635	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF LYMPHOCYTE ACTIVATION%GO%GO:0051249	0	0	0	0	1.7373121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6665471	0	0	1.9491959	0	0	1.9452143	0	0
RIBOSOMAL SCANNING AND START CODON RECOGNITION%REACTOME%REACT_931.2	0	0	0	0	1.7373095	1.7315671	0	2.2017314	0	2.2027516	0	0	0	0	0	1.9849902	0	2.4966795	0	0	1.6881852	0	0	0	0	0	0	2.1241004	0
G2 M CHECKPOINTS%REACTOME%REACT_828.2	0	0	0	0	1.7368506	1.9592298	0	0	0	1.8232188	0	0	0	0	0	0	0	0	0	0	1.6476862	0	0	0	0	0	1.8538711	0	0
CELL CYCLE, MITOTIC%REACTOME%REACT_152.6	0	0	0	0	1.7363986	1.6597008	0	0	0	1.7511207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME%REACT_1625.3	0	0	0	0	1.7361665	1.6390278	0	0	0	2.252922	0	0	0	0	0	0	0	2.0975466	0	0	0	0	0	0	0	0	0	0	0
G1 S DNA DAMAGE CHECKPOINTS%REACTOME%REACT_2254.1	0	0	0	0	1.7322717	1.6473856	0	0	0	2.274725	0	0	0	0	0	0	0	2.1216276	0	0	0	0	0	0	0	0	0	0	0
KITRECEPTOR%NETPATH%KITRECEPTOR	0	0	0	0	1.72909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8078382	0	0	0	0	2.3299673
POSITIVE REGULATION OF T CELL DIFFERENTIATION%GO%GO:0045582	0	0	0	0	1.727269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7851936	0	0	2.0770664	0	0	0	0	0
M PHASE%GO%GO:0000279	0	0	0	0	1.7227398	1.7261968	0	0	0	1.8226354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M PHASE OF MITOTIC CELL CYCLE%GO%GO:0000087	0	0	0	0	1.7203958	1.728366	0	0	0	1.8137584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MULTI-ORGANISM REPRODUCTIVE PROCESS%GO%GO:0044703	0	0	0	0	1.7200613	0	0	1.9002987	0	1.8665016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY INVOLVED IN MITOTIC CELL CYCLE%GO%GO:0051439	0	0	0	0	1.7199292	1.6682011	0	0	0	1.9971246	0	0	0	0	0	0	0	1.9432554	0	0	0	0	0	0	0	0	0	0	0
POSITIVE REGULATION OF LYMPHOCYTE ACTIVATION%GO%GO:0051251	0	0	0	0	1.7198035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0480545	0	0	1.9129394	0	0
BIOCARTA_P38MAPK_PATHWAY%MSIGDB_C2%BIOCARTA_P38MAPK_PATHWAY	0	0	0	0	1.7174004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6974897	0	0	1.7840142	0	0	0	0	0
ANAPHASE-PROMOTING COMPLEX-DEPENDENT PROTEASOMAL UBIQUITIN-DEPENDENT PROTEIN CATABOLIC PROCESS%GO%GO:0031145	0	0	0	0	1.7172431	1.6616204	0	0	0	2.0184872	0	0	0	0	0	0	0	2.0164745	0	0	0	0	0	0	0	0	0	0	0
POSITIVE REGULATION OF T CELL ACTIVATION%GO%GO:0050870	0	0	0	0	1.7163744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0160832	0	0	1.8392787	0	0
BIOCARTA_IL12_PATHWAY%MSIGDB_C2%BIOCARTA_IL12_PATHWAY	0	0	0	0	1.7136279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7363099	0	0	0	0	0	2.0462656	0	0
REGULATION OF MITOTIC CELL CYCLE%REACTOME%REACT_21279.2	0	0	0	0	1.712796	1.6710085	0	0	0	2.01166	0	0	0	0	0	0	0	1.997132	0	0	0	0	0	0	0	0	0	0	0
P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%REACT_85.1	0	0	0	0	1.7105776	1.6399468	0	0	0	2.2419932	0	0	0	0	0	0	0	2.1259317	0	0	0	0	0	0	0	0	0	0	0
FORMATION OF THE TERNARY COMPLEX, AND SUBSEQUENTLY, THE 43S COMPLEX%REACTOME%REACT_1079.2	0	0	0	0	1.7098958	1.723501	0	2.2401597	0	2.2260191	0	0	0	0	0	1.9264338	0	2.442025	0	0	1.7032826	0	0	0	0	0	0	2.2036443	0
APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME%REACT_6828.1	0	0	0	0	1.7083136	1.6626159	0	0	0	2.0194159	0	0	0	0	0	0	0	2.0166311	0	0	0	0	0	0	0	0	0	0	0
KITRECEPTOR%IOB%KITRECEPTOR	0	0	0	0	1.7079071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7716911	0	0	0	0	2.2919729
POSITIVE REGULATION OF DNA-DEPENDENT TRANSCRIPTION, ELONGATION%GO%GO:0032786	0	0	0	0	1.7077386	1.6302776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7228782	0	0	0	0	0	0	0	0
ACTIVATION OF BAD AND TRANSLOCATION TO MITOCHONDRIA%REACTOME%REACT_549.3	0	0	0	0	1.7059813	0	0	0	0	0	0	0	1.9238442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3195076
REGULATION OF G1/S TRANSITION OF MITOTIC CELL CYCLE%GO%GO:2000045	0	0	0	0	1.70388	0	0	0	0	1.7936996	0	0	0	0	0	0	0	1.7866535	0	0	0	0	0	0	0	0	0	0	0
ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME%REACT_1095.3	0	0	0	0	1.702336	1.9966451	0	0	0	1.7324326	0	0	0	0	0	1.7969165	0	1.8006647	0	0	0	0	0	0	0	0	0	0	0
FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FC-EPSILON RECEPTOR I SIGNALING IN MAST CELLS	0	0	0	0	1.6963181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8064283	0	0	0	0	2.2120023
VPU MEDIATED DEGRADATION OF CD4%REACTOME%REACT_9031.1	0	0	0	0	1.6927228	0	0	0	0	2.2493212	0	0	0	0	0	0	0	2.0846639	0	0	0	0	0	0	0	0	0	0	0
UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME%REACT_1614.4	0	0	0	0	1.6911011	1.619463	0	0	0	2.2643192	0	0	0	0	0	0	0	2.120758	0	0	0	0	0	0	0	0	0	0	0
ACTIVATED TLR4 SIGNALLING%REACTOME%REACT_6890.10	0	0	0	0	1.687852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6686175	0	0	1.7756039	0	0	0	0	0
ER-PHAGOSOME PATHWAY%REACTOME%REACT_111178.1	0	0	0	0	1.6863366	0	0	0	0	1.8694333	0	0	0	0	0	0	0	2.0387754	0	0	0	0	0	0	0	0	0	0	0
BIOCARTA_MCM_PATHWAY%MSIGDB_C2%BIOCARTA_MCM_PATHWAY	0	0	0	0	1.6838254	1.8820657	0	0	0	0	0	0	0	0	0	0	0	1.8069228	0	0	0	0	0	0	0	0	0	0	0
POSITIVE REGULATION OF LIGASE ACTIVITY%GO%GO:0051351	0	0	0	0	1.6819452	1.6745543	0	0	0	2.0344617	0	0	0	0	0	0	0	1.9399854	0	0	0	0	0	0	0	0	0	0	0
AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME%REACT_20549.1	0	0	0	0	1.677891	1.6204984	0	0	0	2.266493	0	0	0	0	0	0	0	2.1558344	0	0	0	0	0	0	0	0	0	0	0
CDT1 ASSOCIATION WITH THE CDC6:ORC:ORIGIN COMPLEX%REACTOME%REACT_1949.4	0	0	0	0	1.6766615	1.6399124	0	0	0	2.2868829	0	0	0	0	0	0	0	2.1082551	0	0	0	0	0	0	0	0	0	0	0
PREFOLDIN MEDIATED TRANSFER OF SUBSTRATE TO CCT TRIC%REACTOME%REACT_16936.2	0	0	0	0	0	1.8250338	0	0	0	1.7242117	2.013027	0	2.2029152	0	0	2.0435815	0	2.0317147	0	0	0	0	0	0	0	0	0	0	2.0539525
COOPERATION OF PREFOLDIN AND TRIC CCT IN ACTIN AND TUBULIN FOLDING%REACTOME%REACT_17029.2	0	0	0	0	0	1.8092967	0	0	0	1.7431393	1.980186	0	2.2106178	0	0	2.078998	0	2.0842245	1.7513838	0	0	0	0	0	0	0	0	0	2.0895452
'DE NOVO' PROTEIN FOLDING%GO%GO:0006458	0	0	0	0	0	1.7613235	0	0	0	1.773468	1.9156047	0	2.1468074	0	0	1.7571956	0	1.8741498	0	0	0	0	0	0	0	0	0	0	1.9418137
CHOLESTEROL BIOSYNTHESIS%REACTOME%REACT_9405.3	0	0	0	0	0	1.7560363	0	0	0	2.3241255	0	0	1.8893491	0	0	0	0	2.3414822	0	2.1980307	0	0	0	0	0	0	0	0	0
'DE NOVO' POSTTRANSLATIONAL PROTEIN FOLDING%GO%GO:0051084	0	0	0	0	0	1.7454193	0	0	0	1.7579677	1.9869623	0	2.3331537	0	0	1.8312944	0	1.9626237	0	0	0	0	0	0	0	0	0	0	2.022587
FORMATION OF TUBULIN FOLDING INTERMEDIATES BY CCT TRIC%REACTOME%REACT_16956.3	0	0	0	0	0	1.720711	0	0	0	1.7225118	1.9546802	0	2.1171584	0	0	2.0778792	0	2.1150854	2.0017638	0	0	0	0	0	0	0	0	0	2.374554
REGULATION OF LIGASE ACTIVITY%GO%GO:0051340	0	0	0	0	0	1.7068994	0	0	0	2.0338993	0	0	0	0	0	0	0	1.8690348	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY%GO%GO:0051438	0	0	0	0	0	1.6998495	0	0	0	2.0313067	0	0	0	0	0	0	0	1.8382856	0	0	0	0	0	0	0	0	0	0	0
CHOLESTEROL BIOSYNTHETIC PROCESS%GO%GO:0006695	0	0	0	0	0	1.6866132	0	0	0	2.3520708	0	0	0	0	0	0	0	2.3575158	0	2.120233	0	0	0	0	0	0	0	0	0
VESICLE TARGETING, TO, FROM OR WITHIN GOLGI%GO%GO:0048199	0	0	0	0	0	1.6819248	0	2.2641513	0	0	0	0	0	0	0	0	0	1.962421	0	0	0	0	0	0	0	0	0	0	0
POSITIVE REGULATION OF UBIQUITIN-PROTEIN LIGASE ACTIVITY%GO%GO:0051443	0	0	0	0	0	1.6557192	0	0	0	2.0582135	0	0	0	0	0	0	0	1.8770823	0	0	0	0	0	0	0	0	0	0	0
VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%VALIDATED TARGETS OF C-MYC TRANSCRIPTIONAL ACTIVATION	0	0	0	0	0	1.648939	0	0	0	1.7189198	0	0	0	0	0	0	0	1.7474562	0	0	0	0	0	0	0	0	0	0	0
SCF(SKP2)-MEDIATED DEGRADATION OF P27 P21%REACTOME%REACT_9003.1	0	0	0	0	0	1.64224	0	0	0	2.267268	0	0	0	0	0	0	0	2.1136613	0	0	0	0	0	0	0	0	0	0	0
SUPERPATHWAY OF CHOLESTEROL BIOSYNTHESIS%HUMANCYC%PWY66-5	0	0	0	0	0	1.64052	0	0	0	2.350326	0	0	0	0	0	0	0	2.4399624	0	2.5116613	0	0	0	0	0	0	0	0	0
STEROL BIOSYNTHETIC PROCESS%GO%GO:0016126	0	0	0	0	0	1.6312844	0	0	0	2.2916641	0	0	0	0	0	0	0	2.220585	0	2.143858	0	0	0	0	0	0	0	0	0
VIF-MEDIATED DEGRADATION OF APOBEC3G%REACTOME%REACT_9453.2	0	0	0	0	0	1.6303595	0	0	0	2.3035412	0	0	0	0	0	0	0	2.1183395	0	0	0	0	0	0	0	0	0	0	0
P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%REACT_1208.1	0	0	0	0	0	1.628002	0	0	0	2.262591	0	0	0	0	0	0	0	2.1496952	0	0	0	0	0	0	0	0	0	0	0
STABILIZATION OF P53%REACTOME%REACT_309.2	0	0	0	0	0	1.623792	0	0	0	2.2640173	0	0	0	0	0	0	0	2.1513546	0	0	0	0	0	0	0	0	0	0	0
UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME%REACT_938.4	0	0	0	0	0	1.6229539	0	0	0	2.3389542	0	0	0	0	0	0	0	2.1268291	0	0	0	0	0	0	0	0	0	0	0
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME%REACT_2160.2	0	0	0	0	0	1.6182016	0	0	0	2.2439983	0	0	0	0	0	0	0	2.1224158	0	0	0	0	0	0	0	0	0	0	0
REGULATION OF CELLULAR AMINE METABOLIC PROCESS%GO%GO:0033238	0	0	0	0	0	1.6168469	0	0	0	2.072606	0	0	0	0	0	0	0	2.1946223	0	0	0	0	0	0	0	0	0	0	0
