Name	GS	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE
EXTRACELLULAR MATRIX ORGANIZATION%REACTOME%REACT_118779.4	EXTRACELLULAR MATRIX ORGANIZATION%REACTOME%REACT_118779.4	Details ...	142	4.62596779	21.2640627	0.01	0.01	0.040875	4951	tags=47%, list=18%, signal=57%
INITIAL TRIGGERING OF COMPLEMENT%REACTOME%REACT_8024.3	INITIAL TRIGGERING OF COMPLEMENT%REACTOME%REACT_8024.3	Details ...	15	8.24289832	24.3819948	0.01	0.01	0.173363636363636	3462	tags=87%, list=17%, signal=105%
SMOOTH MUSCLE CONTRACTION%REACTOME%REACT_20558.2	SMOOTH MUSCLE CONTRACTION%REACTOME%REACT_20558.2	Details ...	24	4.84439508	16.5410145	0.01	0.01	0.0571428571428571	2874	tags=88%, list=15%, signal=103%
MUSCLE SYSTEM PROCESS%GO%GO:0003012	MUSCLE SYSTEM PROCESS%GO%GO:0003012	Details ...	160	3.4560696	16.2186074	0.01	0.01	0.143142857142857	3506	tags=43%, list=16%, signal=50%
REGULATION OF PROTEIN PROCESSING%GO%GO:0070613	REGULATION OF PROTEIN PROCESSING%GO%GO:0070613	Details ...	30	4.54664868	15.9460112	0.01	0.01	0.127857142857143	4410	tags=77%, list=18%, signal=94%
ECM-RECEPTOR INTERACTION%KEGG%HSA04512	ECM-RECEPTOR INTERACTION%KEGG%HSA04512	Details ...	84	4.3203553	18.8568081	0.01	0.01	0.0271428571428571	3373	tags=56%, list=18%, signal=68%
CELL-EXTRACELLULAR MATRIX INTERACTIONS%REACTOME%REACT_20649.1	CELL-EXTRACELLULAR MATRIX INTERACTIONS%REACTOME%REACT_20649.1		16	5.10336803	15.5824196	0.01	0.01	0.130714285714286	3521	tags=75%, list=8%, signal=81%
CGMP EFFECTS%REACTOME%REACT_23767.1	CGMP EFFECTS%REACTOME%REACT_23767.1		19	3.26055702	10.1392248	0.01	0.01	0.4466	3543	tags=47%, list=12%, signal=54%
EXTRACELLULAR MATRIX DISASSEMBLY%GO%GO:0022617	EXTRACELLULAR MATRIX DISASSEMBLY%GO%GO:0022617		75	4.43337187	18.5618293	0.01	0.01	0.00585714285714286	4825	tags=49%, list=18%, signal=60%
REGULATION OF ACUTE INFLAMMATORY RESPONSE%GO%GO:0002673	REGULATION OF ACUTE INFLAMMATORY RESPONSE%GO%GO:0002673		29	4.53690018	15.5721136	0.01	0.01	0.139285714285714	4472	tags=66%, list=17%, signal=79%
SMOOTH MUSCLE CONTRACTION%GO%GO:0006939	SMOOTH MUSCLE CONTRACTION%GO%GO:0006939		22	2.82795172	9.1428816	0.01	0.01	0.02925	3000	tags=45%, list=18%, signal=55%
EPIDERMIS DEVELOPMENT%GO%GO:0008544	EPIDERMIS DEVELOPMENT%GO%GO:0008544		117	2.01737108	9.8942945	0.01	0.01	0.00675	2933	tags=44%, list=18%, signal=54%
CELL JUNCTION ASSEMBLY%GO%GO:0034329	CELL JUNCTION ASSEMBLY%GO%GO:0034329		117	1.96768359	8.9790449	0.01	0.01	0.06	3521	tags=47%, list=17%, signal=56%
BIOCARTA_AMI_PATHWAY%MSIGDB_C2%BIOCARTA_AMI_PATHWAY	BIOCARTA_AMI_PATHWAY%MSIGDB_C2%BIOCARTA_AMI_PATHWAY		20	5.02019466	16.0867111	0.01	0.01	0.149714285714286	4769	tags=70%, list=18%, signal=85%
DITERPENOID METABOLIC PROCESS%GO%GO:0016101	DITERPENOID METABOLIC PROCESS%GO%GO:0016101		71	4.10729254	17.3402983	0.01	0.01	0.28575	3903	tags=45%, list=17%, signal=54%
REGULATION OF HUMORAL IMMUNE RESPONSE%GO%GO:0002920	REGULATION OF HUMORAL IMMUNE RESPONSE%GO%GO:0002920		21	4.21063703	13.7123412	0.01	0.01	0.0765	3684	tags=76%, list=17%, signal=92%
CONNECTIVE TISSUE DEVELOPMENT%GO%GO:0061448	CONNECTIVE TISSUE DEVELOPMENT%GO%GO:0061448		53	2.18363236	8.6658254	0.01	0.01	0.06375	4252	tags=36%, list=16%, signal=43%
CELL ADHESION%GO%GO:0007155	CELL ADHESION%GO%GO:0007155		378	2.13296392	10.9190305	0.01	0.01	0.0428	4395	tags=39%, list=19%, signal=48%
RETINOID METABOLIC PROCESS%GO%GO:0001523	RETINOID METABOLIC PROCESS%GO%GO:0001523		71	4.10729254	17.3400491	0.01	0.01	0.32	3903	tags=45%, list=17%, signal=54%
CELL JUNCTION ORGANIZATION%REACTOME%REACT_20676.1	CELL JUNCTION ORGANIZATION%REACTOME%REACT_20676.1		75	2.7889163	11.9139249	0.01	0.01	0.0186	3557	tags=44%, list=16%, signal=52%
BIOLOGICAL ADHESION%GO%GO:0022610	BIOLOGICAL ADHESION%GO%GO:0022610		381	2.12838469	10.9199247	0.01	0.01	0.041	4395	tags=39%, list=19%, signal=48%
CELL JUNCTION ORGANIZATION%GO%GO:0034330	CELL JUNCTION ORGANIZATION%GO%GO:0034330		133	1.90138439	8.9495973	0.01	0.01	0.0585	3521	tags=46%, list=19%, signal=56%
ELASTIC FIBRE FORMATION%REACTOME%REACT_150366.2	ELASTIC FIBRE FORMATION%REACTOME%REACT_150366.2		37	3.82554321	14.2589589	0.01	0.01	0.0416666666666667	3893	tags=54%, list=18%, signal=66%
REGULATION OF COMPLEMENT ACTIVATION%GO%GO:0030449	REGULATION OF COMPLEMENT ACTIVATION%GO%GO:0030449		18	4.30663676	13.4889011	0.01	0.01	0.0645	3684	tags=83%, list=17%, signal=101%
REGULATION OF PROTEIN ACTIVATION CASCADE%GO%GO:2000257	REGULATION OF PROTEIN ACTIVATION CASCADE%GO%GO:2000257		18	4.30663676	13.3450515	0.01	0.01	0.0821666666666667	3684	tags=83%, list=17%, signal=101%
CELL-SUBSTRATE ADHESION%GO%GO:0031589	CELL-SUBSTRATE ADHESION%GO%GO:0031589		77	3.074157	13.3564771	0.01	0.01	0.13	3346	tags=49%, list=18%, signal=60%
AMOEBIASIS%KEGG%HSA05146	AMOEBIASIS%KEGG%HSA05146		99	2.78229796	12.4342018	0.01	0.01	0.196833333333333	3767	tags=54%, list=18%, signal=65%
TERPENOID METABOLIC PROCESS%GO%GO:0006721	TERPENOID METABOLIC PROCESS%GO%GO:0006721		78	4.12513043	17.6748954	0.01	0.01	0.25875	3903	tags=41%, list=17%, signal=49%
CELL-MATRIX ADHESION%GO%GO:0007160	CELL-MATRIX ADHESION%GO%GO:0007160		54	3.20278888	12.8787468	0.01	0.01	0.118	3346	tags=54%, list=18%, signal=65%
ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME%REACT_150180.2	ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES%REACTOME%REACT_150180.2		53	5.70347635	22.5602975	0.01	0.01	0.121888888888889	4951	tags=43%, list=13%, signal=50%
NEGATIVE REGULATION OF COAGULATION%GO%GO:0050819	NEGATIVE REGULATION OF COAGULATION%GO%GO:0050819		31	3.14892261	11.1481057	0.01	0.01	0.1142	3035	tags=55%, list=18%, signal=67%
MUSCLE CONTRACTION%REACTOME%REACT_17044.3	MUSCLE CONTRACTION%REACTOME%REACT_17044.3		49	4.61821456	18.2322709	0.01	0.01	0.167	5152	tags=57%, list=15%, signal=67%
HYPERTROPHIC CARDIOMYOPATHY (HCM)%KEGG%HSA05410	HYPERTROPHIC CARDIOMYOPATHY (HCM)%KEGG%HSA05410		80	3.35512392	14.3699279	0.01	0.01	0.225857142857143	6244	tags=44%, list=18%, signal=53%
REGULATION OF COAGULATION%GO%GO:0050818	REGULATION OF COAGULATION%GO%GO:0050818		48	3.21082097	12.4585936	0.01	0.01	0.302	4096	tags=52%, list=18%, signal=64%
ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY (ARVC)%KEGG%HSA05412	ARRHYTHMOGENIC RIGHT VENTRICULAR CARDIOMYOPATHY (ARVC)%KEGG%HSA05412		73	3.07880939	13.3564638	0.01	0.01	0.166666666666667	3330	tags=44%, list=15%, signal=51%
COLLAGEN BIOSYNTHESIS AND MODIFYING ENZYMES%REACTOME%REACT_121139.2	COLLAGEN BIOSYNTHESIS AND MODIFYING ENZYMES%REACTOME%REACT_121139.2		62	4.1929438	17.4101732	0.01	0.01	0.0238571428571429	3742	tags=44%, list=18%, signal=53%
STAPHYLOCOCCUS AUREUS INFECTION%KEGG%HSA05150	STAPHYLOCOCCUS AUREUS INFECTION%KEGG%HSA05150		55	5.55972765	22.1412561	0.01	0.01	0.102888888888889	4795	tags=53%, list=18%, signal=64%
REGULATION OF CARDIAC MUSCLE CELL ACTION POTENTIAL%GO%GO:0086001	REGULATION OF CARDIAC MUSCLE CELL ACTION POTENTIAL%GO%GO:0086001		22	4.01364709	13.2004393	0.01	0.01	0.168	4242	tags=45%, list=15%, signal=53%
REGULATION OF BLOOD COAGULATION%GO%GO:0030193	REGULATION OF BLOOD COAGULATION%GO%GO:0030193		46	3.75595235	14.3207403	0.01	0.01	0.339428571428571	4096	tags=52%, list=18%, signal=64%
REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME%REACT_15428.3	REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME%REACT_15428.3		21	3.40700951	10.7652055	0.01	0.01	0.3424	3339	tags=43%, list=12%, signal=49%
REGULATION OF WOUND HEALING%GO%GO:0061041	REGULATION OF WOUND HEALING%GO%GO:0061041		61	3.02252313	12.2751859	0.01	0.01	0.291833333333333	4096	tags=49%, list=18%, signal=60%
INTEGRIN CELL SURFACE INTERACTIONS%REACTOME%REACT_13552.2	INTEGRIN CELL SURFACE INTERACTIONS%REACTOME%REACT_13552.2		78	3.23280803	14.0994359	0.01	0.01	0.0285	4811	tags=56%, list=19%, signal=70%
MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME%REACT_150331.2	MOLECULES ASSOCIATED WITH ELASTIC FIBRES%REACTOME%REACT_150331.2		27	3.37087382	11.5217956	0.01	0.01	0.0536	3893	tags=56%, list=18%, signal=68%
CELL-CELL ADHESION%GO%GO:0016337	CELL-CELL ADHESION%GO%GO:0016337		191	1.65592486	7.933866	0.01	0.01	0.4535	4895	tags=38%, list=19%, signal=46%
FOCAL ADHESION%KEGG%HSA04510	FOCAL ADHESION%KEGG%HSA04510		195	2.59344959	12.7555463	0.01	0.01	0.141666666666667	4035	tags=49%, list=19%, signal=60%
COLLAGEN FORMATION%REACTOME%REACT_120729.4	COLLAGEN FORMATION%REACTOME%REACT_120729.4		83	4.67937173	19.8245776	0.01	0.01	0.082375	4951	tags=42%, list=18%, signal=51%
MUSCLE ORGAN DEVELOPMENT%GO%GO:0007517	MUSCLE ORGAN DEVELOPMENT%GO%GO:0007517		121	3.2972697	15.7177414	0.01	0.01	0.0967142857142857	4033	tags=36%, list=16%, signal=43%
REGULATION OF HEMOSTASIS%GO%GO:1900046	REGULATION OF HEMOSTASIS%GO%GO:1900046		46	3.75595235	14.2677364	0.01	0.01	0.378714285714286	4096	tags=52%, list=18%, signal=64%
NEGATIVE REGULATION OF BLOOD COAGULATION%GO%GO:0030195	NEGATIVE REGULATION OF BLOOD COAGULATION%GO%GO:0030195		29	3.75986743	12.906851	0.01	0.01	0.2	3035	tags=55%, list=18%, signal=67%
VASCULAR SMOOTH MUSCLE CONTRACTION%KEGG%HSA04270	VASCULAR SMOOTH MUSCLE CONTRACTION%KEGG%HSA04270		101	1.5034345	6.4554292	0.01	0.01	0.382666666666667	4438	tags=43%, list=15%, signal=50%
NEGATIVE REGULATION OF HEMOSTASIS%GO%GO:1900047	NEGATIVE REGULATION OF HEMOSTASIS%GO%GO:1900047		29	3.75986743	12.81616	0.01	0.01	0.2365	3035	tags=55%, list=18%, signal=67%
REGULATION OF CELLULAR COMPONENT MOVEMENT%GO%GO:0051270	REGULATION OF CELLULAR COMPONENT MOVEMENT%GO%GO:0051270		321	1.22935683	6.2000011	0.01	0.01	0.182333333333333	4034	tags=38%, list=19%, signal=46%
PHOSPHATIDYLINOSITOL SIGNALING SYSTEM%KEGG%HSA04070	PHOSPHATIDYLINOSITOL SIGNALING SYSTEM%KEGG%HSA04070		75	1.5072399	6.1331992	0.01	0.01	0.182	3928	tags=55%, list=19%, signal=67%
PHOTOTRANSDUCTION, VISIBLE LIGHT%GO%GO:0007603	PHOTOTRANSDUCTION, VISIBLE LIGHT%GO%GO:0007603		59	1.92407065	7.7963693	0.01	0.01	0.52725	3584	tags=39%, list=17%, signal=47%
AMINE LIGAND-BINDING RECEPTORS%REACTOME%REACT_16983.1	AMINE LIGAND-BINDING RECEPTORS%REACTOME%REACT_16983.1		16	3.94546196	11.5951489	0.01	0.01	0.480666666666667	7358	tags=13%, list=4%, signal=13%
ISOPRENOID METABOLIC PROCESS%GO%GO:0006720	ISOPRENOID METABOLIC PROCESS%GO%GO:0006720		88	2.58147772	11.3336098	0.01	0.01	0.1904	2916	tags=40%, list=17%, signal=47%
VISUAL PHOTOTRANSDUCTION%REACTOME%REACT_160125.1	VISUAL PHOTOTRANSDUCTION%REACTOME%REACT_160125.1		56	2.01181202	8.0485638	0.01	0.01	0.427	3584	tags=39%, list=17%, signal=47%
MULTICELLULAR ORGANISMAL METABOLIC PROCESS%GO%GO:0044236	MULTICELLULAR ORGANISMAL METABOLIC PROCESS%GO%GO:0044236		70	4.59842017	19.1215615	0.01	0.01	0.123625	4765	tags=41%, list=18%, signal=50%
AMINOGLYCAN CATABOLIC PROCESS%GO%GO:0006026	AMINOGLYCAN CATABOLIC PROCESS%GO%GO:0006026		54	2.03001415	7.9918536	0.01	0.01	0.35025	4355	tags=48%, list=19%, signal=59%
GLYCOSAMINOGLYCAN CATABOLIC PROCESS%GO%GO:0006027	GLYCOSAMINOGLYCAN CATABOLIC PROCESS%GO%GO:0006027		52	2.01988458	7.8338816	0.01	0.01	0.4915	4355	tags=50%, list=19%, signal=61%
MULTICELLULAR ORGANISMAL CATABOLIC PROCESS%GO%GO:0044243	MULTICELLULAR ORGANISMAL CATABOLIC PROCESS%GO%GO:0044243		65	5.15898195	21.1321705	0.01	0.01	0.223666666666667	4765	tags=43%, list=18%, signal=52%
CELL-CELL COMMUNICATION%REACTOME%REACT_111155.1	CELL-CELL COMMUNICATION%REACTOME%REACT_111155.1		114	1.84583518	8.2172148	0.01	0.01	0.3195	4255	tags=42%, list=16%, signal=50%
MULTICELLULAR ORGANISMAL MACROMOLECULE METABOLIC PROCESS%GO%GO:0044259	MULTICELLULAR ORGANISMAL MACROMOLECULE METABOLIC PROCESS%GO%GO:0044259		66	4.6055484	18.9455281	0.01	0.01	0.123375	4765	tags=42%, list=18%, signal=51%
A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS%REACTOME%REACT_121408.2	A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS%REACTOME%REACT_121408.2		26	2.31212756	7.9657235	0.01	0.01	0.39275	3303	tags=46%, list=14%, signal=54%
DISEASES ASSOCIATED WITH VISUAL TRANSDUCTION%REACTOME%REACT_160102.1	DISEASES ASSOCIATED WITH VISUAL TRANSDUCTION%REACTOME%REACT_160102.1		57	1.99785974	7.9842863	0.01	0.01	0.43425	3584	tags=39%, list=17%, signal=46%
ACTIVATION OF MATRIX METALLOPROTEINASES%REACTOME%REACT_118682.2	ACTIVATION OF MATRIX METALLOPROTEINASES%REACTOME%REACT_118682.2		28	3.81849026	13.4609151	0.01	0.01	0.1505	2959	tags=46%, list=18%, signal=56%
COLLAGEN CATABOLIC PROCESS%GO%GO:0030574	COLLAGEN CATABOLIC PROCESS%GO%GO:0030574		59	4.82213363	19.4368085	0.01	0.01	0.11325	3373	tags=42%, list=18%, signal=51%
DILATED CARDIOMYOPATHY%KEGG%HSA05414	DILATED CARDIOMYOPATHY%KEGG%HSA05414		87	2.88591678	12.1560673	0.01	0.01	0.300833333333333	6244	tags=41%, list=19%, signal=51%
REGULATION OF CARDIAC MUSCLE CELL MEMBRANE POTENTIAL%GO%GO:0086036	REGULATION OF CARDIAC MUSCLE CELL MEMBRANE POTENTIAL%GO%GO:0086036		25	3.80539333	12.7701117	0.01	0.01	0.341333333333333	4753	tags=44%, list=15%, signal=51%
NEGATIVE REGULATION OF CELLULAR COMPONENT MOVEMENT%GO%GO:0051271	NEGATIVE REGULATION OF CELLULAR COMPONENT MOVEMENT%GO%GO:0051271		99	1.39863725	6.1423783	0.01	0.01	0.236	3235	tags=40%, list=18%, signal=49%
LYSOSOME%KEGG%HSA04142	LYSOSOME%KEGG%HSA04142	Details ...	118	1.6075073	6.3289597	0.01	0.01	0.0876666666666667	4492	tags=68%, list=27%, signal=92%
FATTY ACID BETA-OXIDATION%GO%GO:0006635	FATTY ACID BETA-OXIDATION%GO%GO:0006635	Details ...	38	3.4157801	12.3269586	0.01	0.01	0.0238	5053	tags=89%, list=31%, signal=129%
STEROID BIOSYNTHESIS%KEGG%HSA00100	STEROID BIOSYNTHESIS%KEGG%HSA00100	Details ...	17	3.67690705	10.2186167	0.01	0.01	0.2094	3687	tags=82%, list=22%, signal=106%
MITOCHONDRIAL FATTY ACID BETA-OXIDATION%REACTOME%REACT_1473.1	MITOCHONDRIAL FATTY ACID BETA-OXIDATION%REACTOME%REACT_1473.1	Details ...	15	4.06900264	11.7111449	0.01	0.01	0.014	3173	tags=93%, list=19%, signal=115%
VALINE, LEUCINE AND ISOLEUCINE DEGRADATION%KEGG%HSA00280	VALINE, LEUCINE AND ISOLEUCINE DEGRADATION%KEGG%HSA00280	Details ...	44	3.3861514	12.571052	0.01	0.01	0.0102	4061	tags=77%, list=22%, signal=99%
LIPID OXIDATION%GO%GO:0034440	LIPID OXIDATION%GO%GO:0034440	Details ...	49	3.39562004	12.9756815	0.01	0.01	0.0186	5053	tags=80%, list=31%, signal=114%
BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GO%GO:0009081	BRANCHED-CHAIN AMINO ACID METABOLIC PROCESS%GO%GO:0009081	Details ...	22	2.61538489	8.5181289	0.01	0.01	0.09375	3602	tags=82%, list=22%, signal=105%
FATTY ACID OXIDATION%GO%GO:0019395	FATTY ACID OXIDATION%GO%GO:0019395	Details ...	48	3.4093997	12.8846752	0.01	0.01	0.0228	5053	tags=79%, list=31%, signal=114%
FATTY ACID CATABOLIC PROCESS%GO%GO:0009062	FATTY ACID CATABOLIC PROCESS%GO%GO:0009062	Details ...	50	3.3112266	12.6053035	0.01	0.01	0.0588	5053	tags=76%, list=31%, signal=109%
TETRAPYRROLE METABOLIC PROCESS%GO%GO:0033013	TETRAPYRROLE METABOLIC PROCESS%GO%GO:0033013		28	1.77591923	5.544473	0.01	0.01	0.648666666666667	4743	tags=75%, list=29%, signal=105%
FATTY ACYL-COA BIOSYNTHESIS%REACTOME%REACT_1319.2	FATTY ACYL-COA BIOSYNTHESIS%REACTOME%REACT_1319.2		17	2.06448684	5.8912494	0.01	0.01	0.254	4432	tags=82%, list=27%, signal=112%
FATTY ACID METABOLISM%KEGG%HSA00071	FATTY ACID METABOLISM%KEGG%HSA00071		42	2.95596277	10.6973003	0.01	0.01	0.02625	5156	tags=81%, list=31%, signal=117%
MONOCARBOXYLIC ACID CATABOLIC PROCESS%GO%GO:0072329	MONOCARBOXYLIC ACID CATABOLIC PROCESS%GO%GO:0072329		60	3.32445106	13.0186409	0.01	0.01	0.0328	5069	tags=73%, list=31%, signal=105%
ACYL-COA METABOLIC PROCESS%GO%GO:0006637	ACYL-COA METABOLIC PROCESS%GO%GO:0006637		42	2.21250476	7.8167106	0.01	0.01	0.3325	4724	tags=67%, list=29%, signal=93%
FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GO%GO:0046949	FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GO%GO:0046949		16	2.12764015	6.0331743	0.01	0.01	0.112666666666667	4432	tags=81%, list=27%, signal=111%
THIOESTER METABOLIC PROCESS%GO%GO:0035383	THIOESTER METABOLIC PROCESS%GO%GO:0035383		42	2.21250476	7.8501646	0.01	0.01	0.3195	4724	tags=67%, list=29%, signal=93%
CARBOXYLIC ACID CATABOLIC PROCESS%GO%GO:0046395	CARBOXYLIC ACID CATABOLIC PROCESS%GO%GO:0046395		150	2.97484024	13.2203346	0.01	0.01	0.1458	5250	tags=69%, list=32%, signal=101%
FORMATION OF FIBRIN CLOT (CLOTTING CASCADE)%REACTOME%REACT_2051.2	FORMATION OF FIBRIN CLOT (CLOTTING CASCADE)%REACTOME%REACT_2051.2		32	3.64072236	12.5527269	0.01	0.01	0.306833333333333	4862	tags=78%, list=29%, signal=111%
ORGANIC ACID CATABOLIC PROCESS%GO%GO:0016054	ORGANIC ACID CATABOLIC PROCESS%GO%GO:0016054		150	2.97484024	13.2730514	0.01	0.01	0.1098	5250	tags=69%, list=32%, signal=101%
METABOLISM OF STEROID HORMONES AND VITAMIN D%REACTOME%REACT_11057.4	METABOLISM OF STEROID HORMONES AND VITAMIN D%REACTOME%REACT_11057.4		25	2.58781093	8.0943803	0.01	0.01	0.4055	2956	tags=44%, list=9%, signal=48%
ABC TRANSPORTERS%KEGG%HSA02010	ABC TRANSPORTERS%KEGG%HSA02010		44	1.6415844	6.1232958	0.01	0.01	0.370666666666667	2693	tags=52%, list=16%, signal=62%
STEROID HORMONES%REACTOME%REACT_15493.1	STEROID HORMONES%REACTOME%REACT_15493.1		25	2.58781093	8.0549947	0.01	0.01	0.4105	2956	tags=44%, list=9%, signal=48%
BRANCHED-CHAIN AMINO ACID CATABOLIC PROCESS%GO%GO:0009083	BRANCHED-CHAIN AMINO ACID CATABOLIC PROCESS%GO%GO:0009083		19	2.87705676	8.9344358	0.01	0.01	0.07925	2759	tags=79%, list=17%, signal=95%
FATTY-ACYL-COA METABOLIC PROCESS%GO%GO:0035337	FATTY-ACYL-COA METABOLIC PROCESS%GO%GO:0035337		21	2.0156043	6.1544738	0.01	0.01	0.114333333333333	4432	tags=71%, list=27%, signal=98%
LONG-CHAIN FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GO%GO:0035338	LONG-CHAIN FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GO%GO:0035338		16	2.12764015	6.015318	0.01	0.01	0.151666666666667	4432	tags=81%, list=27%, signal=111%
GLYCOSAMINOGLYCAN DEGRADATION%KEGG%HSA00531	GLYCOSAMINOGLYCAN DEGRADATION%KEGG%HSA00531		18	2.69487167	7.7608032	0.01	0.01	0.37925	4247	tags=61%, list=26%, signal=82%
LIPID MODIFICATION%GO%GO:0030258	LIPID MODIFICATION%GO%GO:0030258		65	2.44644417	9.4934678	0.01	0.01	0.07825	5053	tags=71%, list=31%, signal=102%
MITOCHONDRIAL PROTEIN IMPORT%REACTOME%REACT_118595.3	MITOCHONDRIAL PROTEIN IMPORT%REACTOME%REACT_118595.3		51	2.8953377	10.5371812	0.01	0.01	0.2882	5959	tags=71%, list=25%, signal=94%
LONG-CHAIN FATTY-ACYL-COA METABOLIC PROCESS%GO%GO:0035336	LONG-CHAIN FATTY-ACYL-COA METABOLIC PROCESS%GO%GO:0035336		19	1.9656954	5.8633205	0.01	0.01	0.264333333333333	5146	tags=79%, list=31%, signal=115%
PROPANOATE METABOLISM%KEGG%HSA00640	PROPANOATE METABOLISM%KEGG%HSA00640		32	3.32622209	11.5798364	0.01	0.01	0.1496	3485	tags=75%, list=21%, signal=94%
PEROXISOME%KEGG%HSA04146	PEROXISOME%KEGG%HSA04146		76	2.48724886	9.8573551	0.01	0.01	0.11725	4837	tags=68%, list=29%, signal=96%
CELLULAR ALDEHYDE METABOLIC PROCESS%GO%GO:0006081	CELLULAR ALDEHYDE METABOLIC PROCESS%GO%GO:0006081		27	2.88167404	9.5875149	0.01	0.01	0.13175	5067	tags=78%, list=31%, signal=112%
IRON UPTAKE AND TRANSPORT%REACTOME%REACT_25060.1	IRON UPTAKE AND TRANSPORT%REACTOME%REACT_25060.1		36	2.28410054	7.7217753	0.01	0.01	0.5335	4451	tags=69%, list=27%, signal=95%
TYROSINE METABOLISM%KEGG%HSA00350	TYROSINE METABOLISM%KEGG%HSA00350		37	2.54609342	8.9757797	0.01	0.01	0.20875	3776	tags=65%, list=23%, signal=84%
BRANCHED-CHAIN AMINO ACID CATABOLISM%REACTOME%REACT_197.4	BRANCHED-CHAIN AMINO ACID CATABOLISM%REACTOME%REACT_197.4		17	2.91955888	8.9670852	0.01	0.01	0.2005	3602	tags=82%, list=22%, signal=105%
RHEUMATOID ARTHRITIS%KEGG%HSA05323	RHEUMATOID ARTHRITIS%KEGG%HSA05323		65	2.41903724	9.3316333	0.01	0.01	0.164	3888	tags=49%, list=24%, signal=64%
BIOSYNTHESIS OF UNSATURATED FATTY ACIDS%KEGG%HSA01040	BIOSYNTHESIS OF UNSATURATED FATTY ACIDS%KEGG%HSA01040		21	2.69895394	8.0807295	0.01	0.01	0.40925	3769	tags=71%, list=23%, signal=92%
CELLULAR LIPID CATABOLIC PROCESS%GO%GO:0044242	CELLULAR LIPID CATABOLIC PROCESS%GO%GO:0044242		95	2.54890564	10.6501313	0.01	0.01	0.2702	5067	tags=61%, list=31%, signal=88%
DICARBOXYLIC ACID METABOLIC PROCESS%GO%GO:0043648	DICARBOXYLIC ACID METABOLIC PROCESS%GO%GO:0043648		45	2.3489805	8.5492452	0.01	0.01	0.19775	4537	tags=69%, list=27%, signal=95%
ALCOHOL BIOSYNTHETIC PROCESS%GO%GO:0046165	ALCOHOL BIOSYNTHETIC PROCESS%GO%GO:0046165		66	2.01097268	7.44351	0.01	0.01	0.6255	5381	tags=70%, list=33%, signal=103%
DESTABILIZATION OF MRNA BY TRISTETRAPROLIN (TTP)%REACTOME%REACT_25064.1	DESTABILIZATION OF MRNA BY TRISTETRAPROLIN (TTP)%REACTOME%REACT_25064.1		16	2.06607429	5.556183	0.01	0.01	0.598333333333333	5810	tags=94%, list=20%, signal=117%
ESTABLISHMENT OF RNA LOCALIZATION%GO%GO:0051236	ESTABLISHMENT OF RNA LOCALIZATION%GO%GO:0051236		77	3.25068088	11.5380884	0.01	0.01	0.297833333333333	6328	tags=83%, list=34%, signal=125%
REGULATION OF MRNA PROCESSING%GO%GO:0050684	REGULATION OF MRNA PROCESSING%GO%GO:0050684		44	2.89531581	9.4938929	0.01	0.01	0.3578	6927	tags=84%, list=32%, signal=123%
REGULATION OF RNA SPLICING%GO%GO:0043484	REGULATION OF RNA SPLICING%GO%GO:0043484		56	2.82977186	9.4441353	0.01	0.01	0.386	6927	tags=79%, list=32%, signal=115%
SPLICEOSOMAL COMPLEX ASSEMBLY%GO%GO:0000245	SPLICEOSOMAL COMPLEX ASSEMBLY%GO%GO:0000245		33	4.21626235	13.2827701	0.01	0.01	0.366142857142857	6766	tags=97%, list=33%, signal=145%
RNA TRANSPORT%GO%GO:0050658	RNA TRANSPORT%GO%GO:0050658		77	3.25068088	11.4923241	0.01	0.01	0.318166666666667	6328	tags=83%, list=34%, signal=125%
MRNA 3'-END PROCESSING%REACTOME%REACT_1849.3	MRNA 3'-END PROCESSING%REACTOME%REACT_1849.3		33	3.70885044	11.5380716	0.01	0.01	0.239333333333333	6539	tags=97%, list=32%, signal=142%
EXONUCLEOLYTIC NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS INVOLVED IN DEADENYLATION-DEPENDENT DECAY%GO%GO:0043928	EXONUCLEOLYTIC NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS INVOLVED IN DEADENYLATION-DEPENDENT DECAY%GO%GO:0043928		28	3.1215534	9.4125906	0.01	0.01	0.3254	5394	tags=86%, list=22%, signal=110%
