Name	Description	Fetal_Brain	Fetal_Heart	Fetal_Liver	Fetal_Gut	Fetal_Ovary	Fetal_Testis	Fetal_Placenta	Adult_FrontalCortex	Adult_Retina	Adult_SpinalCord	Adult_Lung	Adult_Heart	Adult_Liver	Adult_AdrenalGland	Adult_GallBladder	Adult_Pancreas	Adult_Kidney	Adult_Esophagus	Adult_Colon	Adult_Rectum	Adult_UrinaryBladder	Adult_Prostate	Adult_Ovary	Adult_Testis	Immune_Bcell	Immune_CD4	Immune_CD8	Immune_NK	Immune_Monocyte	Immune_Platelet
C19orf40		0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
C19orf42		0	0	4	0	5	0	3	3	3	0	3	0	0	11	0	0	0	0	5	0	0	0	3	0	3	0	0	5	0	0
C19orf43		25	29	30	24	80	25	11	7	19	0	3	0	3	3	3	13	13	0	9	3	15	12	30	30	59	21	41	45	17	0
C19orf46		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C19orf47		0	0	0	0	10	0	0	0	12	0	0	0	0	0	0	6	0	0	0	0	0	2	3	22	0	3	9	0	0	0
C19orf48		0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C19orf50		0	0	0	0	0	0	0	7	10	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	21	5	8	12	3	0
C19orf51		0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	3	30	0	0	0	0	0	0
C19orf52		7	6	5	0	13	13	4	19	13	7	7	3	0	14	0	9	17	0	6	3	5	5	6	46	5	10	20	14	6	0
C19orf53		0	6	3	5	4	0	0	0	0	0	5	0	0	0	3	6	0	0	0	0	3	0	26	8	54	9	14	5	3	0
C19orf55		14	5	0	4	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	3	8	0	9
C19orf56		0	0	3	0	0	0	0	3	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0
C19orf57		0	3	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
C19orf59		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	7	52	7
C19orf6		3	3	4	0	4	2	0	7	7	0	0	0	0	3	0	3	0	0	3	0	0	0	4	8	3	0	3	2	0	0
C19orf61		7	9	4	0	16	5	0	3	7	0	0	5	0	0	0	12	0	0	0	0	3	2	5	30	9	8	21	9	6	2
C19orf63		0	3	7	3	11	8	4	7	7	0	7	0	0	32	3	3	13	0	5	5	3	0	3	10	3	0	5	0	3	2
C19orf66		0	3	3	5	6	8	0	12	8	5	0	0	3	22	3	12	0	0	6	0	15	2	48	12	26	17	27	13	6	0
C19orf68		0	0	6	0	0	8	3	0	0	0	3	6	0	6	0	6	0	6	0	0	0	0	3	0	0	0	0	0	0	2
C19orf70		4	15	6	13	12	13	0	15	17	5	16	28	0	20	0	10	13	0	3	3	7	5	13	14	12	7	34	5	6	2
C19orf73		0	0	0	0	0	0	0	7	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C19orf77		0	0	0	25	0	0	0	0	0	0	0	0	0	14	0	0	28	0	0	0	0	5	0	0	0	0	0	0	0	0
C1D		0	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	8	7	3	2	3	0
C1GALT1		0	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0
C1GALT1C1		0	0	0	4	0	0	0	0	5	0	0	0	5	0	0	0	5	0	0	0	0	0	0	0	3	0	3	0	3	0
C1orf101		0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf105		0	4	6	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf109		0	3	0	0	6	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	7	3	2	0	0
C1orf110		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf112		0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf114		0	3	0	0	0	0	0	5	3	2	0	0	0	0	0	0	5	0	3	0	0	0	0	0	3	12	0	0	0	0
C1orf116		0	28	0	17	0	0	0	0	0	0	39	0	0	0	0	41	0	9	0	0	0	26	0	0	0	0	0	0	0	36
C1orf122		4	0	2	0	6	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
C1orf123		19	38	26	31	46	79	30	17	31	23	17	16	7	26	27	48	19	16	27	29	46	42	56	57	42	43	50	37	13	30
C1orf124		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
C1orf129		0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf131		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	3	8	0	0	0
C1orf135		0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf141		0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
C1orf144		3	10	4	5	10	12	3	13	5	0	0	0	0	0	0	9	0	6	6	0	5	7	0	9	6	10	14	11	12	0
C1orf150		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
C1orf151		5	6	4	6	10	19	4	6	8	7	4	35	10	14	0	6	12	11	3	0	2	5	5	8	9	0	5	7	15	8
C1orf158		0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf15-NBL1		0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
C1orf162		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	7	5	0
C1orf168		0	4	0	4	0	8	5	3	0	0	3	5	6	14	2	0	0	0	0	0	0	3	0	0	0	0	8	0	0	2
C1orf173		0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	82	0	0	0	0	0	0
C1orf174		3	5	4	2	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	7	11	8	6	0
C1orf177		0	0	0	2	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf183		18	0	0	9	14	0	16	0	6	8	7	10	0	11	6	12	17	0	4	3	4	5	4	6	13	0	27	7	0	10
C1orf185		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
C1orf190		0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf198		20	27	5	13	20	19	0	65	0	14	8	5	0	28	32	46	0	0	3	0	10	10	3	3	0	0	0	2	0	44
C1orf21		0	0	0	0	0	0	3	8	0	0	0	0	0	0	0	3	0	0	3	0	5	2	0	0	0	0	3	5	0	0
C1orf210		0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	2	0	0	0	0	0	0	0	0
C1orf212		0	0	0	0	4	8	0	9	5	0	7	9	0	8	0	0	0	0	0	0	5	0	0	3	3	3	5	2	6	9
C1orf226		3	3	5	0	0	0	0	0	5	2	5	0	0	0	0	3	0	0	0	0	0	0	3	3	4	0	3	0	0	0
C1orf227		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf27		0	9	11	2	10	18	3	17	22	31	0	4	5	48	9	53	17	0	13	0	13	19	29	45	18	3	6	0	9	0
C1orf31		3	18	14	16	10	10	3	34	16	7	5	10	4	9	14	20	5	4	6	5	3	5	0	3	3	15	5	3	14	0
C1orf35		5	9	3	4	8	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9	6	6	10	22	9	6	0
C1orf38		0	0	4	0	0	12	0	0	0	0	5	0	0	3	6	3	0	0	6	0	0	2	0	8	31	47	55	47	98	0
C1orf43		0	0	5	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
C1orf49		0	0	0	3	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf50		6	11	18	5	32	10	0	7	3	0	0	0	0	0	3	0	10	0	0	0	8	2	15	0	0	15	4	0	8	6
C1orf51		0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
C1orf52		0	3	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	3	2	0	0
C1orf55		3	8	4	5	7	2	0	3	5	0	0	0	0	9	0	9	0	0	0	0	0	2	3	6	23	16	21	17	9	0
C1orf56		0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	9	30	0	0	0	0	0	0
C1orf65		0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	0	0	0	3	0	2	5	0	7	0	0	0	0	0	0
C1orf68		14	5	0	0	10	0	0	3	17	13	7	3	0	6	2	0	4	0	3	19	2	3	3	3	0	0	32	17	0	4
C1orf70		0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf85		0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	3	0	3	5	3	3	0	0	0	0	9	0
C1orf86		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0
C1orf87		0	3	3	3	7	0	0	5	3	0	0	3	0	3	0	0	0	0	3	0	0	0	3	3	8	3	3	0	0	0
C1orf9		0	0	0	0	0	0	0	7	3	0	3	0	0	5	0	6	0	0	0	0	0	0	0	8	0	0	0	2	0	0
C1orf93		23	10	0	16	23	10	0	32	14	12	3	0	0	6	2	0	5	11	5	5	8	6	7	7	3	11	11	5	0	21
C1orf94		0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf95		7	0	0	2	0	0	0	24	5	2	0	0	0	0	0	0	0	0	4	0	9	9	0	3	0	0	0	0	0	6
C1orf96		3	0	0	0	0	0	0	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	0	0
C1QA		0	6	0	5	4	0	7	3	5	7	11	3	7	32	11	0	9	11	10	3	9	10	3	10	0	0	0	0	11	0
C1QB		0	9	4	20	4	2	16	9	7	50	40	6	14	82	127	24	22	12	56	40	47	53	33	44	0	0	0	0	56	0
C1QBP		74	66	63	43	149	94	40	67	92	49	39	84	50	264	46	78	130	44	65	32	29	48	69	74	94	130	125	35	57	50
C1QC		6	17	22	28	14	15	30	23	9	31	58	9	31	93	109	38	41	39	42	37	35	46	29	46	0	0	0	0	50	4
C1QL1		0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1QL2		0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1QL3		0	0	0	0	0	0	0	10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1QTNF1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
C1QTNF2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0
C1QTNF3		0	0	0	19	0	0	0	0	7	0	0	0	0	0	3	0	0	16	3	0	8	0	3	0	0	0	0	0	0	0
C1QTNF4		6	3	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
C1QTNF5		0	6	0	3	0	0	0	0	0	2	0	0	0	0	24	9	5	0	0	0	0	5	13	13	0	0	0	0	0	0
C1QTNF7		0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	3	3	0	0	0	0	0	0	0	0
C1QTNF8		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0
C1QTNF9		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
C1QTNF9B		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
C1R		0	6	0	3	0	5	0	3	3	33	29	5	39	48	181	60	7	8	57	45	51	65	85	85	0	0	0	0	229	0
C1RL		0	0	0	0	0	0	0	0	3	0	7	0	0	8	18	5	0	5	11	3	7	6	12	10	0	0	0	2	61	0
C1S		0	3	5	12	10	2	10	0	5	36	40	4	29	43	169	57	16	27	67	29	41	69	73	77	0	0	0	0	212	0
C2		0	4	3	9	5	0	3	6	3	19	17	7	5	53	61	12	5	5	26	0	21	30	69	67	0	0	0	0	307	0
C20orf103		0	0	0	0	0	0	0	12	16	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
C20orf106		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	41	0	0	0	0	0	0
C20orf107		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	46	0	0	0	0	0	0
C20orf108		0	4	10	4	30	28	16	7	9	2	5	7	8	13	3	0	4	0	3	0	0	3	5	3	3	3	3	0	3	4
C20orf11		6	10	8	4	15	9	7	8	20	5	7	0	0	7	3	17	5	3	16	0	25	23	21	25	38	18	21	21	13	7
C20orf111		0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C20orf112		17	0	0	17	5	0	5	0	12	0	21	0	17	8	3	3	9	0	3	3	0	2	3	14	4	5	13	14	17	4
C20orf114		0	5	0	0	0	0	0	0	0	0	195	0	0	0	0	3	0	0	11	0	0	3	0	0	0	0	0	2	0	0
C20orf12		0	0	0	0	34	2	0	0	0	0	0	0	0	0	11	6	0	0	14	0	0	7	11	0	0	0	0	0	0	0
C20orf123		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
C20orf132		0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
C20orf144		0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9	14	0	0	0	0	0	0
C20orf151		0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
C20orf152		0	0	6	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C20orf160		0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C20orf166		0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C20orf177		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C20orf185		0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C20orf186		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
C20orf194		3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0
C20orf195		4	6	3	0	0	0	0	8	5	3	5	0	0	7	0	6	6	0	3	0	3	3	3	3	3	3	0	0	5	0
C20orf20		3	3	0	2	12	17	0	0	4	0	5	0	0	0	0	3	5	0	0	0	0	2	7	24	10	15	6	5	6	0
C20orf202		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
C20orf24		0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	0	0
C20orf26		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
C20orf27		12	6	4	5	34	31	10	9	5	19	0	0	0	3	14	6	0	5	13	5	20	6	18	21	15	16	13	14	42	17
C20orf29		3	0	0	0	19	0	4	5	7	0	3	0	0	3	0	0	0	0	3	0	0	0	4	4	4	10	10	12	12	0
C20orf3		119	79	166	67	319	208	134	139	106	55	103	16	224	160	49	113	60	18	75	53	27	56	199	210	81	104	128	312	112	48
C20orf30		3	0	0	4	4	5	0	3	3	0	3	3	0	17	3	6	0	0	4	3	5	5	6	9	5	3	5	0	3	0
C20orf4		3	9	6	3	23	17	4	20	3	7	0	0	0	3	6	15	4	0	6	0	8	7	12	23	3	7	5	2	11	0
C20orf43		7	13	0	2	16	6	5	5	22	2	0	0	0	14	6	15	0	0	6	0	5	7	16	9	28	13	17	7	5	0
C20orf54		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
C20orf7		0	5	0	4	4	8	0	20	7	0	0	10	5	6	0	3	4	0	0	0	8	2	0	3	3	3	3	0	3	0
C20orf70		0	0	0	0	0	0	0	0	6	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
C20orf71		5	4	3	4	5	0	0	4	5	3	0	0	0	3	2	0	0	0	3	0	0	0	3	8	0	3	8	8	0	0
C20orf72		0	3	4	0	8	7	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	2	0	3	13	3	5	0	0	0
C20orf78		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C20orf85		0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C20orf94		0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0
C21orf2		8	4	0	4	4	8	0	3	7	2	0	0	0	7	6	6	0	0	6	0	3	7	7	14	8	7	8	0	0	0
C21orf33		36	138	99	62	181	130	49	173	148	73	65	166	165	100	34	62	258	52	54	50	55	64	104	125	63	79	117	49	48	62
C21orf56		0	5	0	4	0	0	0	3	7	0	0	9	0	7	0	0	13	0	0	0	0	0	0	8	0	0	0	0	0	0
C21orf58		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
C21orf59		3	3	0	3	6	6	0	0	7	0	0	0	0	0	0	3	0	0	6	0	8	5	9	63	15	8	16	2	0	0
C21orf63		0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	0	10	11	3	0	0	0	0	0	0
C21orf70		3	0	0	13	0	0	0	0	3	3	6	0	0	0	2	6	0	0	0	0	0	0	3	3	10	12	7	7	0	0
C22orf13		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
C22orf15		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
C22orf25		0	0	18	2	0	8	16	18	7	6	7	28	10	20	3	9	13	5	8	0	11	10	3	9	5	17	9	8	18	47
C22orf28		126	158	105	119	300	140	81	122	244	98	73	31	28	68	85	196	67	32	105	77	102	115	194	245	115	160	157	98	64	62
C22orf32		3	3	0	2	7	2	0	4	5	0	0	0	0	6	6	0	0	6	3	3	4	5	5	0	7	0	6	7	3	11
C22orf33		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	0	0
C22orf39		0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C22orf40		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
C22orf41		0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2CD2		0	0	0	0	0	2	0	21	47	15	0	0	0	106	6	3	0	0	0	0	0	0	16	3	0	0	0	0	0	0
C2CD2L		13	12	55	0	0	8	5	52	25	2	0	0	7	14	3	9	4	0	3	0	0	0	5	5	5	4	5	8	12	9
C2CD3		0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0
C2CD4A		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2CD4B		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2CD4C		17	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2CD4D		0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf16		0	0	0	0	0	2	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf18		0	0	0	3	4	0	3	5	12	7	13	7	9	28	8	9	21	3	5	5	7	6	13	11	4	0	5	5	9	0
C2orf27A		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf27B		0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf29		6	4	5	0	10	16	0	0	5	0	3	5	0	3	0	6	4	0	5	0	5	5	10	15	11	13	16	7	6	2
C2orf3		3	11	6	3	32	9	0	0	3	0	0	0	0	7	0	12	0	0	0	0	0	0	3	24	25	9	16	2	3	0
C2orf42		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	3	0	5	0	0	0
C2orf43		14	5	13	8	30	37	21	3	12	7	3	5	5	45	0	9	6	5	3	0	5	4	7	12	10	10	4	5	23	7
C2orf44		0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
C2orf47		6	23	15	12	6	21	21	10	10	2	10	24	21	27	2	12	38	32	7	3	0	11	9	11	13	12	10	9	7	10
C2orf49		0	6	0	0	8	10	0	5	13	0	0	0	0	3	0	3	0	6	3	0	0	0	6	22	10	3	12	4	7	0
C2orf53		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
C2orf54		0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
C2orf55		0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
C2orf56		0	5	5	2	4	2	0	13	12	0	0	8	14	20	0	3	5	3	3	0	0	0	3	11	10	8	5	0	3	0
C2orf57		0	0	7	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	0
C2orf62		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
C2orf63		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
C2orf64		3	6	3	0	4	9	0	3	10	0	0	3	0	0	0	6	0	0	6	0	3	0	5	8	0	7	0	2	0	0
C2orf65		0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
C2orf67		0	0	0	0	10	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0
C2orf68		6	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	2	0	0	2	17	2
C2orf69		3	0	0	0	4	0	0	13	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	3	12	7	0	4	0
C2orf70		0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf71		5	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0
C2orf72		3	0	27	0	0	0	0	0	3	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf76		5	0	0	0	7	2	0	0	7	0	0	0	0	0	0	3	0	0	0	0	3	0	3	8	0	3	5	0	0	2
C2orf77		0	3	24	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0
C2orf78		0	0	0	0	7	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf81		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
C2orf85		0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2orf88		0	0	3	0	0	0	0	10	0	5	0	7	0	0	0	3	0	0	3	0	0	9	0	5	0	0	0	0	0	38
C3		87	276	250	390	29	67	387	406	162	1030	2084	495	1594	1952	3238	1276	2136	1850	2218	1100	1827	1284	2683	2102	23	21	8	7	1733	207
C3AR1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0
C3orf1		9	18	4	0	17	11	51	6	13	5	20	18	3	28	3	12	12	5	14	3	4	4	22	31	15	6	18	21	6	0
C3orf10		25	12	14	5	17	5	17	24	15	12	6	5	6	6	0	6	7	11	6	5	15	11	8	14	13	13	16	10	14	20
C3orf14		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
C3orf15		0	6	0	0	12	0	5	0	0	0	0	0	11	0	0	0	4	0	0	0	0	0	0	3	0	0	17	0	6	0
C3orf17		0	0	0	0	7	0	0	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	14	10	3	17	0	3	0
C3orf19		0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	0	4	0	0	0
C3orf21		7	4	0	4	4	10	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
C3orf23		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
C3orf24		0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3orf25		0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3orf26		0	3	2	0	19	18	0	0	7	0	0	0	5	0	0	6	0	0	0	0	0	0	11	11	15	5	18	0	0	0
